action,deadline,light,next_waypoint,reward,step_num,traffic_left,traffic_oncoming,traffic_right,trial_num
left,28,red,right,-1.0,2,None,None,None,5
left,27,red,right,-1.0,3,None,None,None,5
forward,26,green,right,-0.5,4,None,None,None,5
forward,25,green,right,-0.5,5,None,None,None,5
forward,24,green,right,-0.5,6,None,None,None,5
left,23,red,right,-1.0,7,None,None,None,5
left,22,red,right,-1.0,8,None,None,None,5
left,21,red,right,-1.0,9,None,None,None,5
forward,20,green,right,-0.5,10,None,None,None,5
left,19,red,right,-1.0,11,None,None,None,5
forward,18,green,right,-0.5,12,None,None,None,5
forward,17,green,right,-0.5,13,None,None,None,5
forward,16,green,right,-0.5,14,None,None,None,5
forward,15,green,right,-0.5,15,None,None,None,5
left,14,red,right,-1.0,16,None,None,None,5
left,13,red,right,-1.0,17,None,None,None,5
left,12,red,right,-1.0,18,None,None,None,5
left,11,red,right,-1.0,19,None,None,None,5
forward,10,green,right,-0.5,20,None,None,None,5
forward,9,green,right,-0.5,21,None,None,None,5
None,8,green,right,0.0,22,forward,None,None,5
None,7,green,right,0.0,23,forward,None,None,5
left,6,red,right,-1.0,24,None,None,None,5
left,5,red,right,-1.0,25,None,None,None,5
left,4,red,right,-1.0,26,None,None,None,5
left,3,red,right,-1.0,27,None,None,None,5
forward,2,green,right,-0.5,28,None,None,None,5
left,1,red,right,-1.0,29,None,None,None,5
forward,0,green,right,-0.5,30,None,None,None,5
forward,20,red,left,-1.0,0,right,None,None,6
right,19,red,left,-0.5,1,None,None,None,6
forward,18,green,right,-0.5,2,None,None,None,6
right,17,green,forward,-0.5,3,None,None,None,6
forward,16,green,left,-0.5,4,None,None,None,6
right,15,red,left,-0.5,5,None,None,None,6
right,14,green,forward,-0.5,6,None,None,None,6
right,13,red,left,-0.5,7,None,None,None,6
left,12,green,forward,-0.5,8,left,None,None,6
forward,11,green,right,-0.5,9,None,None,None,6
forward,10,green,right,-0.5,10,None,None,None,6
forward,9,green,right,-0.5,11,None,None,None,6
left,8,red,right,-1.0,12,None,None,None,6
left,7,red,right,-1.0,13,None,None,None,6
left,6,red,right,-1.0,14,None,None,None,6
forward,5,green,right,-0.5,15,None,None,None,6
left,4,red,right,-1.0,16,None,None,None,6
left,3,red,right,-1.0,17,None,None,None,6
left,2,red,right,-1.0,18,None,None,None,6
left,1,red,right,-1.0,19,None,None,None,6
forward,0,green,right,-0.5,20,None,None,None,6
right,25,green,forward,-0.5,0,None,None,None,7
forward,24,green,left,-0.5,1,None,None,None,7
forward,23,green,left,-0.5,2,None,None,None,7
right,22,red,left,-0.5,3,None,None,None,7
forward,21,green,right,-0.5,4,None,None,None,7
left,20,red,right,-1.0,5,None,None,None,7
forward,19,green,right,-0.5,6,None,None,None,7
right,18,green,forward,-0.5,7,None,None,None,7
right,17,red,left,-0.5,8,None,None,None,7
right,16,red,forward,-0.5,9,None,None,None,7
forward,15,green,left,-0.5,10,None,None,None,7
forward,14,green,left,-0.5,11,None,None,None,7
right,13,red,left,-0.5,12,None,None,None,7
right,12,green,forward,-0.5,13,None,None,None,7
right,11,red,left,-0.5,14,None,None,None,7
right,10,green,forward,-0.5,15,None,None,None,7
forward,9,green,left,-0.5,16,None,None,None,7
forward,8,green,left,-0.5,17,None,None,None,7
left,7,red,left,-1.0,18,None,None,None,7
right,6,red,left,-0.5,19,None,None,None,7
forward,5,red,forward,-1.0,20,None,None,None,7
None,4,red,forward,0.0,21,None,None,None,7
None,3,red,forward,0.0,22,None,None,None,7
left,2,red,forward,-1.0,23,None,None,None,7
right,1,green,forward,-0.5,24,None,None,None,7
right,0,red,left,-0.5,25,None,None,None,7
left,30,red,right,-1.0,0,None,None,None,8
left,29,red,right,-1.0,1,None,None,None,8
left,28,red,right,-1.0,2,None,None,None,8
left,27,red,right,-1.0,3,None,None,None,8
left,26,red,right,-1.0,4,None,None,None,8
forward,25,green,right,-0.5,5,None,None,None,8
forward,24,green,right,-0.5,6,None,None,None,8
right,23,green,forward,-0.5,7,None,None,None,8
right,22,green,left,-0.5,8,None,forward,None,8
right,21,green,forward,-0.5,9,None,None,None,8
forward,20,green,left,-0.5,10,None,None,None,8
right,19,red,left,-0.5,11,None,None,None,8
forward,18,red,forward,-1.0,12,None,None,None,8
forward,17,red,forward,-1.0,13,None,None,None,8
forward,16,red,forward,-1.0,14,forward,None,None,8
None,15,red,forward,0.0,15,None,None,None,8
right,14,green,forward,-0.5,16,None,None,None,8
forward,13,green,left,-0.5,17,None,None,None,8
forward,12,green,left,-0.5,18,None,None,None,8
forward,11,green,left,-0.5,19,None,None,None,8
right,10,red,left,-0.5,20,None,None,None,8
None,9,red,forward,0.0,21,None,None,None,8
None,8,red,forward,0.0,22,None,None,None,8
None,7,red,forward,0.0,23,None,None,None,8
right,6,green,forward,-0.5,24,None,None,None,8
forward,5,green,left,-0.5,25,forward,None,None,8
right,4,red,left,-0.5,26,None,None,None,8
None,3,red,forward,0.0,27,None,None,None,8
right,2,green,forward,-0.5,28,None,None,None,8
right,1,red,left,-0.5,29,None,None,None,8
right,0,green,forward,-0.5,30,None,None,None,8
left,25,red,right,-1.0,0,None,None,None,9
left,24,red,right,-1.0,1,None,None,None,9
left,23,red,right,-1.0,2,None,None,None,9
forward,22,green,right,-0.5,3,None,None,None,9
None,21,red,right,0.0,4,None,left,None,9
forward,20,red,right,-1.0,5,None,left,None,9
left,19,green,right,-0.5,6,None,left,None,9
left,18,red,right,-1.0,7,None,None,None,9
forward,17,green,right,-0.5,8,None,None,None,9
forward,16,green,right,-0.5,9,None,None,None,9
left,15,red,right,-1.0,10,None,None,None,9
left,14,red,right,-1.0,11,None,None,None,9
left,13,red,right,-1.0,12,None,None,None,9
left,12,red,right,-1.0,13,None,None,None,9
left,11,red,right,-1.0,14,None,None,None,9
forward,10,green,right,-0.5,15,None,None,None,9
forward,9,green,right,-0.5,16,forward,left,None,9
left,8,red,right,-1.0,17,None,None,None,9
left,7,red,right,-1.0,18,None,None,None,9
left,6,red,right,-1.0,19,None,None,None,9
forward,5,green,right,-0.5,20,None,None,None,9
left,4,red,right,-1.0,21,None,None,None,9
left,3,red,right,-1.0,22,None,None,None,9
left,2,red,right,-1.0,23,None,None,None,9
forward,1,green,right,-0.5,24,None,None,None,9
left,0,red,right,-1.0,25,None,None,None,9
forward,30,green,right,-0.5,0,None,None,None,10
forward,29,green,right,-0.5,1,None,None,None,10
forward,28,green,right,-0.5,2,None,None,None,10
left,27,red,right,-1.0,3,None,None,None,10
left,26,red,right,-1.0,4,None,None,None,10
forward,25,green,right,-0.5,5,None,None,None,10
left,24,red,right,-1.0,6,None,None,None,10
left,23,red,right,-1.0,7,None,None,None,10
forward,22,green,right,-0.5,8,None,None,None,10
left,21,red,right,-1.0,9,None,None,right,10
left,20,red,right,-1.0,10,None,None,None,10
left,19,red,right,-1.0,11,None,None,None,10
forward,18,green,right,-0.5,12,None,None,None,10
left,17,red,right,-1.0,13,None,None,None,10
left,16,red,right,-1.0,14,None,None,None,10
left,15,red,right,-1.0,15,None,None,None,10
forward,14,green,right,-0.5,16,None,None,None,10
left,13,red,right,-1.0,17,None,None,None,10
left,12,red,right,-1.0,18,None,None,None,10
left,11,red,right,-1.0,19,None,None,None,10
None,10,green,right,0.0,20,forward,None,None,10
None,9,green,right,0.0,21,forward,None,None,10
None,8,green,right,0.0,22,forward,None,None,10
None,7,green,right,0.0,23,forward,None,None,10
None,6,green,right,0.0,24,forward,None,None,10
left,5,red,right,-1.0,25,None,None,None,10
left,4,red,right,-1.0,26,None,None,None,10
left,3,red,right,-1.0,27,None,None,None,10
left,2,red,right,-1.0,28,None,None,None,10
left,1,red,right,-1.0,29,None,None,None,10
forward,0,green,right,-0.5,30,None,None,None,10
None,55,red,forward,0.0,0,None,None,None,11
None,54,red,forward,0.0,1,None,None,None,11
None,53,red,forward,0.0,2,None,None,None,11
None,52,red,forward,0.0,3,None,None,None,11
None,51,red,forward,0.0,4,None,None,None,11
right,50,green,forward,-0.5,5,None,None,None,11
forward,49,green,left,-0.5,6,None,None,None,11
forward,48,green,left,-0.5,7,None,None,None,11
right,47,red,left,-0.5,8,None,None,None,11
left,46,red,right,-1.0,9,None,None,None,11
left,45,red,right,-1.0,10,None,None,None,11
left,44,red,right,-1.0,11,None,None,None,11
forward,43,green,right,-0.5,12,None,None,None,11
forward,42,green,right,-0.5,13,None,None,None,11
forward,41,green,right,-0.5,14,None,None,None,11
left,40,red,right,-1.0,15,None,None,None,11
left,39,red,right,-1.0,16,None,None,None,11
left,38,red,right,-1.0,17,None,None,None,11
left,37,red,right,-1.0,18,None,None,None,11
left,36,red,right,-1.0,19,None,None,None,11
forward,35,green,right,-0.5,20,None,None,None,11
left,34,red,right,-1.0,21,None,None,None,11
left,33,red,right,-1.0,22,None,None,None,11
left,32,red,right,-1.0,23,None,None,None,11
forward,31,green,right,-0.5,24,None,None,None,11
left,30,red,right,-1.0,25,None,None,None,11
left,29,red,right,-1.0,26,None,None,None,11
left,28,red,right,-1.0,27,None,None,None,11
forward,27,green,right,-0.5,28,None,None,None,11
left,26,red,right,-1.0,29,None,None,None,11
forward,25,green,right,-0.5,30,None,None,None,11
left,24,red,right,-1.0,31,None,None,None,11
left,23,red,right,-1.0,32,None,None,None,11
left,22,red,right,-1.0,33,None,None,None,11
left,21,red,right,-1.0,34,None,None,None,11
forward,20,green,right,-0.5,35,None,None,None,11
forward,19,green,right,-0.5,36,None,None,None,11
forward,18,green,right,-0.5,37,None,None,None,11
left,17,red,right,-1.0,38,None,None,None,11
left,16,red,right,-1.0,39,None,None,None,11
forward,15,green,right,-0.5,40,None,None,None,11
forward,14,green,right,-0.5,41,None,None,None,11
forward,13,green,right,-0.5,42,None,None,None,11
left,12,red,right,-1.0,43,None,None,None,11
forward,11,green,right,-0.5,44,None,None,None,11
left,10,red,right,-1.0,45,None,None,None,11
left,9,red,right,-1.0,46,None,None,None,11
left,8,red,right,-1.0,47,None,None,None,11
left,7,red,right,-1.0,48,None,None,None,11
left,6,red,right,-1.0,49,None,None,None,11
forward,5,green,right,-0.5,50,None,None,None,11
left,4,red,right,-1.0,51,None,None,None,11
left,3,red,right,-1.0,52,None,None,None,11
left,2,red,right,-1.0,53,None,None,None,11
left,1,red,right,-1.0,54,None,None,None,11
forward,0,green,right,-0.5,55,None,None,None,11
right,20,red,left,-0.5,0,None,None,None,12
right,19,green,forward,-0.5,1,None,None,left,12
right,18,red,left,-0.5,2,None,None,None,12
right,17,green,forward,-0.5,3,None,None,None,12
right,16,red,left,-0.5,4,None,None,None,12
None,15,red,forward,0.0,5,None,None,None,12
right,14,green,forward,-0.5,6,None,None,None,12
forward,13,green,left,-0.5,7,None,None,None,12
right,12,red,left,-0.5,8,None,None,None,12
right,11,green,forward,-0.5,9,None,None,None,12
right,10,red,left,-0.5,10,None,None,None,12
right,9,green,forward,-0.5,11,None,None,None,12
forward,8,green,left,-0.5,12,None,None,None,12
forward,7,green,left,-0.5,13,None,None,None,12
right,6,red,left,-0.5,14,None,None,None,12
right,5,green,forward,-0.5,15,None,None,None,12
forward,4,green,left,-0.5,16,None,None,None,12
right,3,red,left,-0.5,17,None,None,None,12
right,2,green,forward,-0.5,18,None,None,None,12
right,1,red,left,-0.5,19,None,None,None,12
right,0,green,forward,-0.5,20,None,None,None,12
forward,25,green,left,-0.5,0,None,None,None,13
forward,24,green,left,-0.5,1,None,None,None,13
forward,23,green,left,-0.5,2,None,None,None,13
right,22,red,left,-0.5,3,None,None,None,13
left,21,red,right,-1.0,4,None,None,None,13
left,20,red,right,-1.0,5,None,None,None,13
forward,19,green,right,-0.5,6,None,None,None,13
left,18,red,right,-1.0,7,None,None,None,13
left,17,red,right,-1.0,8,None,None,None,13
left,16,red,right,-1.0,9,None,None,None,13
forward,15,green,right,-0.5,10,None,None,None,13
None,14,red,forward,0.0,11,None,None,None,13
right,13,green,forward,-0.5,12,None,None,None,13
right,12,red,left,-0.5,13,None,None,None,13
right,11,green,forward,-0.5,14,None,None,None,13
forward,10,green,left,-0.5,15,None,None,None,13
right,9,red,left,-0.5,16,None,None,None,13
None,8,red,forward,0.0,17,None,None,None,13
None,7,red,forward,0.0,18,None,None,None,13
None,6,red,forward,0.0,19,None,None,None,13
right,5,green,forward,-0.5,20,None,None,None,13
right,4,red,left,-0.5,21,None,None,None,13
right,3,green,forward,-0.5,22,None,None,None,13
forward,2,green,left,-0.5,23,None,None,None,13
forward,1,green,left,-0.5,24,None,None,None,13
forward,0,green,left,-0.5,25,None,None,None,13
forward,30,green,right,-0.5,0,None,None,None,14
left,29,red,right,-1.0,1,None,None,None,14
left,28,red,right,-1.0,2,None,None,None,14
left,27,red,right,-1.0,3,None,None,None,14
forward,26,green,right,-0.5,4,None,None,None,14
None,25,red,forward,0.0,5,None,None,None,14
None,24,red,forward,0.0,6,None,None,None,14
None,23,red,forward,0.0,7,None,None,None,14
None,22,red,forward,0.0,8,None,None,None,14
None,21,red,forward,0.0,9,None,None,None,14
right,20,green,forward,-0.5,10,None,None,None,14
forward,19,green,left,-0.5,11,None,None,None,14
forward,18,green,left,-0.5,12,None,None,None,14
right,17,red,left,-0.5,13,None,None,None,14
None,16,red,forward,0.0,14,None,None,None,14
right,15,green,forward,-0.5,15,None,None,None,14
right,14,red,left,-0.5,16,None,None,None,14
right,13,green,forward,-0.5,17,None,None,None,14
right,12,red,left,-0.5,18,None,None,None,14
right,11,green,forward,-0.5,19,None,None,None,14
forward,10,green,left,-0.5,20,None,None,None,14
forward,9,green,left,-0.5,21,None,None,None,14
right,8,red,left,-0.5,22,None,None,None,14
right,7,green,forward,-0.5,23,None,None,None,14
forward,6,green,left,-0.5,24,None,None,None,14
right,5,red,left,-0.5,25,None,None,None,14
None,4,green,forward,0.0,26,left,None,None,14
right,3,green,forward,-0.5,27,left,None,None,14
forward,2,green,left,-0.5,28,None,None,None,14
right,1,red,left,-0.5,29,None,None,None,14
right,0,green,forward,-0.5,30,None,None,None,14
forward,25,green,right,-0.5,0,None,None,None,15
left,24,red,right,-1.0,1,None,None,None,15
left,23,red,right,-1.0,2,None,None,None,15
left,22,red,right,-1.0,3,None,None,None,15
left,21,red,right,-1.0,4,None,None,None,15
forward,20,green,right,-0.5,5,None,None,None,15
None,19,red,right,0.0,6,None,None,None,15
left,18,red,right,-1.0,7,None,None,None,15
forward,17,green,right,-0.5,8,None,None,None,15
left,16,red,right,-1.0,9,None,None,None,15
forward,15,green,right,-0.5,10,None,None,None,15
forward,14,green,right,-0.5,11,None,None,None,15
forward,13,green,right,-0.5,12,None,None,None,15
left,12,red,right,-1.0,13,None,None,None,15
left,11,red,right,-1.0,14,None,None,None,15
left,10,red,right,-1.0,15,None,None,None,15
forward,9,green,right,-0.5,16,None,None,None,15
forward,8,green,right,-0.5,17,None,None,None,15
forward,7,green,right,-0.5,18,None,None,None,15
left,6,red,right,-1.0,19,None,None,None,15
forward,5,green,right,-0.5,20,None,None,None,15
None,4,red,right,0.0,21,left,left,None,15
left,3,red,right,-1.0,22,None,left,None,15
left,2,red,right,-1.0,23,None,left,None,15
None,1,green,right,0.0,24,None,left,None,15
forward,0,green,right,-0.5,25,None,left,None,15
left,45,red,right,-1.0,0,None,None,None,16
left,44,red,right,-1.0,1,None,None,None,16
left,43,red,right,-1.0,2,None,None,None,16
left,42,red,right,-1.0,3,None,None,None,16
left,41,red,right,-1.0,4,None,None,None,16
forward,40,green,right,-0.5,5,None,None,None,16
forward,39,green,right,-0.5,6,None,None,None,16
left,38,red,right,-1.0,7,None,None,None,16
left,37,red,right,-1.0,8,None,None,None,16
left,36,red,right,-1.0,9,None,None,None,16
forward,35,green,right,-0.5,10,None,None,None,16
left,34,red,right,-1.0,11,None,None,None,16
left,33,red,right,-1.0,12,None,None,None,16
left,32,red,right,-1.0,13,None,None,None,16
left,31,red,right,-1.0,14,None,None,None,16
forward,30,green,right,-0.5,15,None,None,None,16
left,29,red,right,-1.0,16,None,None,None,16
left,28,red,right,-1.0,17,None,None,None,16
left,27,red,right,-1.0,18,None,None,None,16
left,26,red,right,-1.0,19,None,None,None,16
forward,25,green,right,-0.5,20,None,None,None,16
forward,24,green,right,-0.5,21,None,None,None,16
left,23,red,right,-1.0,22,None,None,None,16
left,22,red,right,-1.0,23,None,None,None,16
left,21,red,right,-1.0,24,None,None,None,16
forward,20,green,right,-0.5,25,None,None,None,16
None,19,green,right,0.0,26,forward,None,None,16
left,18,red,right,-1.0,27,None,None,None,16
left,17,red,right,-1.0,28,None,None,None,16
left,16,red,right,-1.0,29,None,None,None,16
forward,15,green,right,-0.5,30,None,None,None,16
forward,14,green,right,-0.5,31,None,None,None,16
left,13,red,right,-1.0,32,None,None,None,16
left,12,red,right,-1.0,33,None,None,None,16
left,11,red,right,-1.0,34,None,None,None,16
forward,10,green,right,-0.5,35,None,None,None,16
left,9,red,right,-1.0,36,None,None,None,16
left,8,red,right,-1.0,37,None,None,None,16
left,7,red,right,-1.0,38,None,None,None,16
left,6,red,right,-1.0,39,None,None,None,16
forward,5,green,right,-0.5,40,None,None,None,16
forward,4,green,right,-0.5,41,None,None,None,16
left,3,red,right,-1.0,42,None,None,None,16
left,2,red,right,-1.0,43,None,None,None,16
left,1,red,right,-1.0,44,None,None,None,16
forward,0,green,right,-0.5,45,None,None,None,16
forward,35,green,right,-0.5,0,None,None,None,17
forward,34,green,right,-0.5,1,None,None,None,17
left,33,red,right,-1.0,2,None,None,None,17
forward,32,green,right,-0.5,3,None,None,None,17
None,31,red,forward,0.0,4,None,None,None,17
right,30,green,forward,-0.5,5,None,None,None,17
right,29,red,left,-0.5,6,None,None,None,17
None,28,red,forward,0.0,7,None,None,None,17
None,27,red,forward,0.0,8,None,None,None,17
right,26,green,forward,-0.5,9,None,None,None,17
right,25,red,left,-0.5,10,None,None,None,17
None,24,red,forward,0.0,11,None,None,None,17
None,23,red,forward,0.0,12,None,None,None,17
None,22,red,forward,0.0,13,None,None,None,17
None,21,red,forward,0.0,14,None,None,None,17
right,20,green,forward,-0.5,15,None,None,None,17
right,19,red,left,-0.5,16,None,None,None,17
right,18,green,forward,-0.5,17,None,None,None,17
forward,17,green,left,-0.5,18,None,None,None,17
right,16,red,left,-0.5,19,None,None,None,17
right,15,green,forward,-0.5,20,None,None,None,17
forward,14,green,left,-0.5,21,None,None,None,17
forward,13,green,left,-0.5,22,None,None,None,17
forward,12,green,left,-0.5,23,None,None,None,17
forward,11,green,left,-0.5,24,None,None,None,17
forward,10,green,left,-0.5,25,None,None,None,17
forward,9,green,left,-0.5,26,None,None,None,17
right,8,red,left,-0.5,27,None,None,None,17
right,7,green,forward,-0.5,28,None,None,None,17
right,6,red,left,-0.5,29,None,None,None,17
right,5,green,forward,-0.5,30,None,None,None,17
forward,4,green,left,-0.5,31,None,None,None,17
forward,3,green,left,-0.5,32,None,None,None,17
right,2,red,left,-0.5,33,None,None,None,17
None,1,red,forward,0.0,34,None,None,None,17
right,0,green,forward,-0.5,35,None,None,None,17
right,25,red,left,-0.5,0,None,None,None,18
left,24,red,right,-1.0,1,None,None,None,18
left,23,red,right,-1.0,2,None,None,None,18
forward,22,green,right,-0.5,3,None,None,None,18
forward,21,green,right,-0.5,4,None,None,None,18
left,20,red,right,-1.0,5,None,None,None,18
forward,19,green,right,-0.5,6,None,None,None,18
left,18,red,right,-1.0,7,None,None,None,18
forward,17,green,right,-0.5,8,None,None,None,18
forward,16,green,right,-0.5,9,None,None,None,18
right,15,red,left,-0.5,10,None,None,None,18
forward,14,green,right,-0.5,11,None,None,None,18
left,13,red,right,-1.0,12,None,None,None,18
left,12,red,right,-1.0,13,None,None,None,18
left,11,red,right,-1.0,14,None,None,None,18
forward,10,green,right,9.5,15,None,None,None,18
forward,35,green,right,-0.5,0,None,None,None,19
forward,34,green,right,-0.5,1,None,None,None,19
left,33,red,right,-1.0,2,None,None,None,19
forward,32,green,right,-0.5,3,None,None,None,19
forward,31,green,right,-0.5,4,None,None,None,19
forward,30,green,right,-0.5,5,None,None,None,19
forward,29,green,right,-0.5,6,None,None,None,19
left,28,red,right,-1.0,7,None,None,None,19
forward,27,green,right,-0.5,8,None,None,None,19
left,26,red,right,-1.0,9,None,None,None,19
left,25,red,right,-1.0,10,None,None,None,19
left,24,red,right,-1.0,11,None,None,None,19
forward,23,green,right,-0.5,12,None,None,None,19
left,22,red,right,-1.0,13,None,None,None,19
left,21,red,right,-1.0,14,None,None,None,19
forward,20,green,right,-0.5,15,None,None,None,19
left,19,red,right,-1.0,16,None,None,None,19
left,18,red,right,-1.0,17,None,None,None,19
left,17,red,right,-1.0,18,None,None,None,19
left,16,red,right,-1.0,19,None,None,None,19
forward,15,green,right,-0.5,20,None,None,None,19
left,14,red,right,-1.0,21,None,None,None,19
left,13,red,right,-1.0,22,None,None,None,19
left,12,red,right,-1.0,23,None,None,None,19
left,11,red,right,-1.0,24,None,None,None,19
forward,10,green,right,-0.5,25,None,None,None,19
forward,9,green,right,-0.5,26,None,None,None,19
forward,8,green,right,-0.5,27,None,None,None,19
left,7,red,right,-1.0,28,None,None,None,19
left,6,red,right,-1.0,29,None,None,None,19
forward,5,green,right,-0.5,30,None,None,None,19
left,4,red,right,-1.0,31,None,None,None,19
left,3,red,right,-1.0,32,None,None,None,19
forward,2,green,right,-0.5,33,None,None,None,19
left,1,red,right,-1.0,34,None,None,None,19
left,0,red,right,-1.0,35,None,None,None,19
right,40,red,left,-0.5,0,None,None,None,20
left,39,red,right,-1.0,1,None,None,None,20
left,38,red,right,-1.0,2,None,None,None,20
forward,37,green,right,-0.5,3,None,None,None,20
right,36,green,right,2.0,4,forward,None,None,20
forward,35,green,right,-0.5,5,None,None,None,20
left,34,red,right,-1.0,6,None,None,None,20
left,33,red,right,-1.0,7,None,None,None,20
left,32,red,right,-1.0,8,None,None,None,20
left,31,red,right,-1.0,9,None,None,None,20
forward,30,green,right,-0.5,10,None,None,None,20
