action,deadline,light,next_waypoint,reward,step_num,traffic_left,traffic_oncoming,traffic_right,trial_num
left,7,green,right,-0.5,13,None,None,None,4
right,6,green,left,-0.5,14,None,None,None,4
right,5,red,forward,-0.5,15,None,None,None,4
right,4,green,left,-0.5,16,None,None,None,4
right,3,red,forward,-0.5,17,None,None,None,4
None,2,red,left,0.0,18,None,None,None,4
None,1,red,left,0.0,19,None,None,None,4
forward,0,green,left,-0.5,20,None,None,None,4
None,20,red,right,0.0,0,None,None,None,5
None,19,red,right,0.0,1,None,None,None,5
None,18,red,right,0.0,2,None,None,None,5
None,17,red,right,0.0,3,None,None,None,5
left,16,green,right,-0.5,4,None,None,None,5
left,15,red,right,-1.0,5,None,None,None,5
left,14,green,right,-0.5,6,None,None,None,5
left,13,red,left,-1.0,7,None,None,None,5
left,12,red,left,-1.0,8,None,None,None,5
forward,11,green,left,-0.5,9,None,None,None,5
forward,10,green,left,-0.5,10,None,None,None,5
None,9,red,left,0.0,11,None,None,None,5
None,8,green,left,0.0,12,None,None,None,5
None,7,green,left,0.0,13,None,None,None,5
None,6,green,left,0.0,14,None,None,None,5
None,5,red,left,0.0,15,None,None,None,5
None,4,red,left,0.0,16,None,None,None,5
None,3,red,left,0.0,17,None,None,None,5
None,2,green,left,0.0,18,None,None,None,5
None,1,green,left,0.0,19,None,None,None,5
None,0,green,left,0.0,20,None,None,None,5
right,35,red,forward,-0.5,0,None,None,None,6
None,34,red,left,0.0,1,None,None,None,6
None,33,red,left,0.0,2,None,None,None,6
None,32,red,left,0.0,3,None,None,None,6
forward,31,green,left,-0.5,4,None,None,None,6
None,30,red,left,0.0,5,None,None,None,6
None,29,red,left,0.0,6,None,None,None,6
None,28,red,left,0.0,7,None,None,None,6
right,27,green,left,-0.5,8,None,None,None,6
None,26,green,forward,0.0,9,forward,None,None,6
forward,25,green,forward,2.0,10,forward,None,None,6
right,24,red,forward,-0.5,11,None,None,None,6
right,23,green,left,-0.5,12,None,None,None,6
None,22,red,right,0.0,13,None,None,None,6
None,21,red,right,0.0,14,None,None,None,6
forward,20,green,right,-0.5,15,None,None,None,6
None,19,green,forward,0.0,16,None,None,None,6
None,18,green,forward,0.0,17,None,None,None,6
None,17,green,forward,0.0,18,None,None,None,6
None,16,green,forward,0.0,19,None,None,None,6
right,15,red,forward,-0.5,20,None,None,None,6
left,14,red,left,-1.0,21,None,left,None,6
left,13,red,left,-1.0,22,None,left,None,6
left,12,red,left,-1.0,23,None,left,None,6
right,11,green,left,-0.5,24,None,None,None,6
None,10,green,forward,0.0,25,None,None,None,6
None,9,green,forward,0.0,26,None,None,None,6
None,8,green,forward,0.0,27,None,None,None,6
right,7,red,forward,-0.5,28,None,None,None,6
None,6,red,left,0.0,29,None,None,None,6
right,5,green,left,-0.5,30,None,None,None,6
right,4,red,forward,-0.5,31,None,None,None,6
right,3,green,left,-0.5,32,None,None,None,6
None,2,green,forward,0.0,33,None,None,None,6
None,1,green,forward,0.0,34,None,None,None,6
None,0,green,forward,0.0,35,None,None,None,6
left,25,red,right,-1.0,0,None,None,None,7
left,24,red,right,-1.0,1,None,None,None,7
None,23,red,right,0.0,2,None,None,None,7
forward,22,green,right,-0.5,3,None,None,None,7
forward,21,green,right,-0.5,4,None,None,None,7
None,20,red,right,0.0,5,None,None,None,7
forward,19,green,right,-0.5,6,None,None,None,7
None,18,red,right,0.0,7,None,None,None,7
None,17,red,right,0.0,8,None,None,None,7
forward,16,green,right,-0.5,9,None,None,None,7
forward,15,green,right,-0.5,10,None,None,None,7
forward,14,green,right,-0.5,11,None,None,None,7
None,13,red,right,0.0,12,None,None,None,7
None,12,red,right,0.0,13,None,None,None,7
None,11,red,right,0.0,14,forward,None,None,7
forward,10,green,right,-0.5,15,forward,None,None,7
None,9,red,right,0.0,16,None,None,None,7
None,8,red,right,0.0,17,None,None,None,7
None,7,red,right,0.0,18,None,None,None,7
None,6,red,right,0.0,19,None,None,None,7
forward,5,green,right,-0.5,20,None,None,None,7
None,4,red,right,0.0,21,None,None,None,7
None,3,red,right,0.0,22,None,None,None,7
None,2,red,right,0.0,23,None,None,None,7
forward,1,green,right,-0.5,24,None,None,None,7
None,0,red,right,0.0,25,None,None,None,7
None,20,red,right,0.0,0,None,None,None,8
None,19,red,right,0.0,1,None,None,None,8
None,18,red,right,0.0,2,None,None,None,8
None,17,red,right,0.0,3,None,None,None,8
None,16,red,right,0.0,4,None,None,None,8
forward,15,green,right,-0.5,5,None,None,None,8
None,14,red,right,0.0,6,None,None,None,8
None,13,red,right,0.0,7,None,None,None,8
None,12,red,right,0.0,8,None,None,None,8
None,11,red,right,0.0,9,None,None,None,8
forward,10,green,right,9.5,10,None,None,None,8
forward,30,green,right,-0.5,0,None,None,None,9
forward,29,green,right,-0.5,1,None,None,None,9
None,28,red,right,0.0,2,None,None,None,9
None,27,red,right,0.0,3,None,None,None,9
None,26,red,right,0.0,4,None,None,None,9
forward,25,green,right,-0.5,5,None,None,None,9
None,24,red,right,0.0,6,None,None,None,9
None,23,red,right,0.0,7,None,None,None,9
None,22,red,right,0.0,8,None,None,None,9
forward,21,green,right,-0.5,9,None,None,None,9
None,20,red,right,0.0,10,None,None,None,9
None,19,red,right,0.0,11,None,None,None,9
forward,18,green,right,-0.5,12,None,None,None,9
None,17,red,right,0.0,13,None,None,None,9
None,16,red,right,0.0,14,None,None,None,9
None,15,red,right,0.0,15,None,None,None,9
forward,14,green,right,-0.5,16,None,None,None,9
None,13,red,right,0.0,17,None,None,None,9
forward,12,green,right,-0.5,18,None,None,None,9
forward,11,green,right,-0.5,19,None,None,None,9
None,10,red,right,0.0,20,None,None,None,9
None,9,red,right,0.0,21,None,None,None,9
None,8,red,right,0.0,22,None,None,None,9
None,7,red,right,0.0,23,None,None,None,9
None,6,red,right,0.0,24,None,None,None,9
forward,5,green,right,-0.5,25,None,None,None,9
None,4,red,right,0.0,26,None,None,None,9
forward,3,green,right,-0.5,27,None,None,None,9
None,2,red,right,0.0,28,None,None,None,9
None,1,red,right,0.0,29,None,None,None,9
forward,0,green,right,-0.5,30,None,None,None,9
forward,25,green,right,-0.5,0,None,None,None,10
forward,24,green,right,-0.5,1,None,None,None,10
forward,23,green,right,-0.5,2,forward,None,None,10
None,22,red,right,0.0,3,None,None,None,10
None,21,red,right,0.0,4,None,None,None,10
None,20,red,right,0.0,5,None,None,None,10
forward,19,green,right,-0.5,6,None,None,None,10
None,18,red,right,0.0,7,None,None,None,10
None,17,red,right,0.0,8,None,None,None,10
forward,16,green,right,-0.5,9,None,None,None,10
None,15,red,right,0.0,10,None,None,None,10
None,14,red,right,0.0,11,None,None,None,10
right,13,red,right,-1.0,12,forward,None,None,10
None,12,red,right,0.0,13,None,None,None,10
None,11,red,right,0.0,14,None,None,None,10
forward,10,green,right,-0.5,15,None,None,None,10
forward,9,green,right,-0.5,16,None,None,None,10
None,8,red,right,0.0,17,None,None,None,10
None,7,red,right,0.0,18,None,None,None,10
None,6,red,right,0.0,19,None,None,None,10
forward,5,green,right,-0.5,20,None,None,None,10
None,4,red,right,0.0,21,None,None,None,10
None,3,red,right,0.0,22,None,None,None,10
None,2,red,right,0.0,23,None,None,None,10
forward,1,green,right,-0.5,24,None,None,None,10
forward,0,green,right,-0.5,25,None,None,None,10
None,25,green,forward,0.0,0,None,None,None,11
None,24,green,forward,0.0,1,None,None,None,11
None,23,green,forward,0.0,2,None,None,None,11
None,22,green,forward,0.0,3,None,None,None,11
right,21,red,forward,-0.5,4,None,None,None,11
None,20,red,left,0.0,5,None,None,None,11
None,19,red,left,0.0,6,None,None,None,11
None,18,red,left,0.0,7,None,None,None,11
right,17,green,left,-0.5,8,None,None,None,11
left,16,red,forward,-1.0,9,forward,None,None,11
None,15,green,forward,0.0,10,forward,None,None,11
None,14,green,forward,0.0,11,forward,None,None,11
None,13,green,forward,0.0,12,forward,None,None,11
None,12,green,forward,0.0,13,forward,None,None,11
None,11,green,forward,0.0,14,forward,None,None,11
right,10,red,forward,-0.5,15,None,None,None,11
right,9,green,left,-0.5,16,None,None,None,11
None,8,green,forward,0.0,17,None,None,None,11
None,7,green,forward,0.0,18,None,None,None,11
None,6,green,forward,0.0,19,None,None,None,11
right,5,red,forward,-0.5,20,None,None,None,11
None,4,red,left,0.0,21,None,None,None,11
None,3,red,left,0.0,22,None,None,None,11
None,2,red,left,0.0,23,None,None,None,11
forward,1,green,left,-0.5,24,None,right,None,11
None,0,red,left,0.0,25,None,None,None,11
forward,20,green,right,-0.5,0,None,None,forward,12
forward,19,green,right,-0.5,1,None,None,None,12
None,18,red,right,0.0,2,None,None,None,12
forward,17,green,right,-0.5,3,None,None,None,12
forward,16,green,right,-0.5,4,None,None,None,12
forward,15,green,right,-0.5,5,None,None,None,12
None,14,red,right,0.0,6,None,None,None,12
None,13,red,right,0.0,7,None,None,None,12
forward,12,green,right,-0.5,8,None,None,None,12
None,11,red,right,0.0,9,None,None,None,12
None,10,red,right,0.0,10,None,None,None,12
None,9,red,right,0.0,11,None,None,None,12
forward,8,green,right,-0.5,12,None,None,None,12
None,7,red,right,0.0,13,None,None,None,12
None,6,red,right,0.0,14,None,None,None,12
None,5,red,right,0.0,15,None,None,None,12
forward,4,green,right,-0.5,16,None,None,None,12
None,3,red,right,0.0,17,None,None,None,12
forward,2,green,right,-0.5,18,None,None,None,12
forward,1,green,right,-0.5,19,None,None,None,12
None,0,red,right,0.0,20,None,None,None,12
right,25,green,left,-0.5,0,None,None,None,13
None,24,red,right,0.0,1,None,None,None,13
None,23,red,right,0.0,2,None,None,None,13
None,22,red,right,0.0,3,None,None,None,13
None,21,red,right,0.0,4,None,None,None,13
forward,20,green,right,-0.5,5,None,None,None,13
forward,19,green,right,-0.5,6,None,None,None,13
None,18,green,forward,0.0,7,None,None,None,13
None,17,green,forward,0.0,8,None,None,None,13
right,16,red,forward,-0.5,9,None,None,None,13
None,15,red,left,0.0,10,None,None,None,13
None,14,red,left,0.0,11,None,None,None,13
right,13,green,left,-0.5,12,None,None,None,13
right,12,red,forward,-0.5,13,None,None,None,13
None,11,red,left,0.0,14,None,None,None,13
right,10,green,left,-0.5,15,None,None,None,13
right,9,red,forward,-0.5,16,None,None,None,13
None,8,red,left,0.0,17,None,None,None,13
None,7,red,left,0.0,18,None,None,None,13
None,6,red,left,0.0,19,None,None,None,13
right,5,green,left,-0.5,20,None,None,None,13
right,4,red,forward,-0.5,21,None,None,None,13
right,3,green,left,-0.5,22,None,None,None,13
right,2,red,forward,-0.5,23,None,None,None,13
None,1,red,left,0.0,24,None,None,None,13
None,0,red,left,0.0,25,None,None,None,13
forward,45,green,right,-0.5,0,None,None,None,14
forward,44,green,right,-0.5,1,None,None,None,14
None,43,red,right,0.0,2,None,None,None,14
None,42,red,right,0.0,3,None,None,None,14
None,41,red,right,0.0,4,None,None,None,14
forward,40,green,right,-0.5,5,None,None,None,14
forward,39,green,right,-0.5,6,None,None,None,14
None,38,red,right,0.0,7,None,None,None,14
None,37,red,right,0.0,8,None,None,None,14
left,36,green,right,-1.0,9,None,right,None,14
forward,35,green,right,-0.5,10,None,None,None,14
forward,34,green,right,-0.5,11,None,None,None,14
None,33,red,right,0.0,12,None,None,None,14
None,32,red,right,0.0,13,None,None,None,14
None,31,red,right,0.0,14,None,None,None,14
None,30,red,right,0.0,15,None,None,None,14
forward,29,green,right,-0.5,16,None,None,None,14
None,28,red,right,0.0,17,None,None,None,14
forward,27,green,right,-0.5,18,None,None,None,14
forward,26,green,right,-0.5,19,None,None,None,14
forward,25,green,right,-0.5,20,None,None,None,14
forward,24,green,right,-0.5,21,None,None,None,14
forward,23,green,right,-0.5,22,None,None,None,14
None,22,red,right,0.0,23,None,None,None,14
left,21,green,right,-0.5,24,None,None,None,14
forward,20,green,right,-0.5,25,None,None,None,14
forward,19,green,right,-0.5,26,None,None,forward,14
None,18,red,left,0.0,27,None,None,None,14
None,17,red,left,0.0,28,None,None,None,14
None,16,red,left,0.0,29,None,None,None,14
right,15,green,left,-0.5,30,None,None,None,14
None,14,green,forward,0.0,31,None,None,None,14
right,13,red,forward,-0.5,32,None,None,None,14
right,12,red,forward,-0.5,33,None,None,None,14
forward,11,red,left,-1.0,34,None,left,None,14
right,10,red,left,-0.5,35,None,left,None,14
None,9,red,left,0.0,36,None,None,None,14
None,8,red,left,0.0,37,None,None,None,14
None,7,red,left,0.0,38,None,None,None,14
None,6,red,left,0.0,39,None,None,None,14
right,5,green,left,-0.5,40,None,None,None,14
right,4,red,forward,-0.5,41,None,None,None,14
right,3,red,forward,-0.5,42,None,None,None,14
None,2,red,left,0.0,43,None,None,None,14
right,1,green,left,-0.5,44,None,None,None,14
None,0,red,left,0.0,45,None,None,None,14
forward,20,green,right,-0.5,0,None,None,None,15
None,19,red,right,0.0,1,None,None,None,15
None,18,red,right,0.0,2,None,None,None,15
None,17,red,right,0.0,3,None,None,None,15
forward,16,green,right,-0.5,4,None,None,None,15
None,15,green,forward,0.0,5,None,None,None,15
None,14,green,forward,0.0,6,None,None,None,15
None,13,green,forward,0.0,7,None,None,None,15
right,12,red,forward,-0.5,8,None,None,None,15
right,11,green,left,-0.5,9,None,None,None,15
None,10,green,forward,0.0,10,None,None,None,15
None,9,green,forward,0.0,11,None,None,None,15
right,8,red,forward,-0.5,12,None,None,None,15
None,7,red,left,0.0,13,None,None,None,15
None,6,red,left,0.0,14,None,None,None,15
None,5,red,left,0.0,15,None,None,None,15
right,4,green,left,-0.5,16,None,None,None,15
right,3,red,forward,-0.5,17,None,None,None,15
None,2,red,left,0.0,18,None,None,None,15
None,1,red,left,0.0,19,None,None,None,15
None,0,red,left,0.0,20,None,None,None,15
forward,30,green,right,-0.5,0,None,None,None,16
forward,29,green,right,-0.5,1,None,None,None,16
forward,28,green,right,-0.5,2,None,None,None,16
None,27,red,right,0.0,3,None,None,None,16
None,26,red,right,0.0,4,None,None,None,16
forward,25,green,right,-0.5,5,None,None,None,16
left,24,green,right,-0.5,6,None,left,None,16
forward,23,green,right,-0.5,7,None,None,None,16
forward,22,green,right,-0.5,8,None,None,None,16
None,21,red,right,0.0,9,None,None,None,16
None,20,red,right,0.0,10,None,None,None,16
None,19,red,right,0.0,11,None,None,None,16
forward,18,green,right,-0.5,12,None,None,None,16
right,17,red,forward,-0.5,13,None,None,None,16
right,16,green,left,-0.5,14,None,None,None,16
right,15,red,forward,-0.5,15,None,None,None,16
right,14,green,left,-0.5,16,None,None,None,16
None,13,green,forward,0.0,17,None,None,None,16
right,12,red,forward,-0.5,18,None,None,None,16
None,11,red,left,0.0,19,None,None,None,16
right,10,green,left,-0.5,20,None,None,None,16
right,9,red,forward,-0.5,21,None,None,None,16
right,8,green,left,-0.5,22,None,None,None,16
None,7,green,forward,0.0,23,None,None,None,16
right,6,red,forward,-0.5,24,None,None,None,16
None,5,red,left,0.0,25,None,None,None,16
None,4,red,left,0.0,26,None,None,None,16
None,3,red,left,0.0,27,None,None,None,16
right,2,green,left,-0.5,28,None,None,None,16
right,1,red,forward,-0.5,29,None,None,None,16
None,0,red,left,0.0,30,None,None,None,16
right,25,red,forward,-0.5,0,None,None,None,17
None,24,red,left,0.0,1,None,None,None,17
None,23,red,left,0.0,2,None,None,None,17
None,22,red,left,0.0,3,None,None,None,17
right,21,green,left,-0.5,4,None,None,None,17
None,20,green,forward,0.0,5,None,None,None,17
None,19,green,forward,0.0,6,None,None,None,17
None,18,green,forward,0.0,7,None,None,None,17
right,17,red,forward,-0.5,8,None,None,None,17
left,16,red,left,-1.0,9,None,None,None,17
None,15,red,left,0.0,10,None,None,None,17
None,14,red,left,0.0,11,None,None,None,17
right,13,green,left,-0.5,12,None,None,None,17
right,12,red,forward,-0.5,13,None,None,None,17
right,11,green,left,-0.5,14,None,None,None,17
None,10,green,forward,0.0,15,None,None,None,17
right,9,red,forward,-0.5,16,None,None,None,17
None,8,red,left,0.0,17,None,None,None,17
right,7,green,left,-0.5,18,None,None,None,17
right,6,red,forward,-0.5,19,None,None,None,17
right,5,green,left,-0.5,20,None,None,None,17
None,4,green,forward,0.0,21,None,None,None,17
None,3,green,forward,0.0,22,None,None,None,17
None,2,green,forward,0.0,23,None,None,None,17
right,1,red,forward,-0.5,24,None,None,None,17
right,0,green,left,-0.5,25,None,None,None,17
right,40,red,forward,-0.5,0,None,None,None,18
None,39,red,left,0.0,1,None,None,None,18
None,38,red,left,0.0,2,None,None,None,18
None,37,red,left,0.0,3,None,None,None,18
right,36,green,left,-0.5,4,None,None,None,18
forward,35,green,right,-0.5,5,None,None,None,18
forward,34,green,right,-0.5,6,None,None,None,18
right,33,green,right,2.0,7,None,None,None,18
forward,32,green,right,-0.5,8,None,None,None,18
None,31,red,right,0.0,9,None,None,right,18
forward,30,green,right,-0.5,10,None,None,None,18
forward,29,green,right,-0.5,11,None,None,None,18
left,28,red,right,-1.0,12,None,None,None,18
left,27,red,right,-1.0,13,None,None,None,18
None,26,red,right,0.0,14,None,None,None,18
forward,25,green,right,-0.5,15,None,None,None,18
None,24,red,right,0.0,16,None,None,None,18
None,23,red,right,0.0,17,None,None,None,18
None,22,red,right,0.0,18,None,None,None,18
None,21,red,right,0.0,19,None,None,None,18
forward,20,green,right,-0.5,20,None,None,None,18
forward,19,green,right,-0.5,21,None,None,None,18
None,18,red,right,0.0,22,None,None,None,18
None,17,red,right,0.0,23,None,None,None,18
forward,16,green,right,-0.5,24,None,None,None,18
None,15,red,right,0.0,25,None,None,None,18
None,14,red,right,0.0,26,None,None,None,18
None,13,red,right,0.0,27,None,None,None,18
None,12,red,right,0.0,28,None,None,None,18
None,11,red,right,0.0,29,None,None,None,18
forward,10,green,right,-0.5,30,None,None,None,18
left,9,red,right,-1.0,31,None,None,None,18
left,8,red,right,-1.0,32,None,None,None,18
forward,7,green,right,-0.5,33,None,None,None,18
forward,6,green,right,-0.5,34,None,None,None,18
None,5,red,right,0.0,35,None,None,None,18
None,4,green,right,0.0,36,None,left,None,18
forward,3,green,right,-0.5,37,None,left,None,18
None,2,red,right,0.0,38,None,None,None,18
forward,1,green,right,-0.5,39,None,None,None,18
None,0,red,right,0.0,40,None,None,None,18
forward,25,green,right,-0.5,0,None,None,None,19
forward,24,green,right,-0.5,1,None,None,None,19
forward,23,green,right,-0.5,2,None,None,None,19
forward,22,green,right,-0.5,3,None,None,None,19
None,21,red,right,0.0,4,None,None,None,19
forward,20,green,right,-0.5,5,None,None,None,19
forward,19,green,right,-0.5,6,None,None,None,19
None,18,green,right,0.0,7,None,None,None,19
None,17,green,right,0.0,8,None,None,None,19
None,16,red,right,0.0,9,None,None,None,19
None,15,red,right,0.0,10,None,None,None,19
None,14,red,right,0.0,11,None,None,None,19
None,13,green,right,0.0,12,None,None,None,19
None,12,green,right,0.0,13,None,None,None,19
None,11,green,right,0.0,14,None,None,None,19
None,10,red,right,0.0,15,None,None,None,19
None,9,red,right,0.0,16,None,None,None,19
None,8,red,right,0.0,17,None,None,None,19
None,7,green,right,0.0,18,None,None,None,19
None,6,green,right,0.0,19,None,None,None,19
None,5,green,right,0.0,20,None,None,None,19
None,4,red,right,0.0,21,None,None,None,19
None,3,red,right,0.0,22,None,None,None,19
None,2,red,right,0.0,23,None,None,None,19
None,1,green,right,0.0,24,None,None,None,19
None,0,green,right,0.0,25,None,None,None,19
right,30,red,forward,-0.5,0,None,None,None,20
None,29,red,left,0.0,1,None,None,None,20
None,28,red,left,0.0,2,None,None,None,20
right,27,green,left,-0.5,3,None,None,None,20
right,26,red,forward,-0.5,4,None,None,None,20
None,25,red,left,0.0,5,None,None,None,20
None,24,red,left,0.0,6,None,None,None,20
None,23,red,left,0.0,7,None,None,None,20
right,22,green,left,-0.5,8,None,None,None,20
right,21,red,forward,-0.5,9,None,None,None,20
right,20,green,left,-0.5,10,None,None,None,20
right,19,red,forward,-0.5,11,None,None,None,20
None,18,red,left,0.0,12,None,None,None,20
None,17,red,left,0.0,13,None,None,None,20
None,16,red,left,0.0,14,None,None,None,20
None,15,red,left,0.0,15,None,None,None,20
right,14,green,left,-0.5,16,None,None,None,20
right,13,red,forward,-0.5,17,None,None,None,20
None,12,red,left,0.0,18,None,None,None,20
None,11,red,left,0.0,19,None,None,None,20
None,10,red,left,0.0,20,None,None,None,20
right,9,green,left,-0.5,21,None,None,None,20
right,8,red,forward,-0.5,22,None,None,None,20
None,7,red,left,0.0,23,None,None,None,20
right,6,green,left,-0.5,24,None,None,None,20
left,5,red,forward,-1.0,25,None,None,None,20
right,4,red,forward,-0.5,26,None,None,None,20
right,3,green,left,-0.5,27,None,None,None,20
right,2,red,forward,-0.5,28,None,None,None,20
None,1,red,left,0.0,29,None,None,None,20
None,0,red,left,0.0,30,None,None,None,20
None,20,red,right,0.0,0,None,None,None,21
None,19,red,right,0.0,1,None,None,None,21
None,18,red,right,0.0,2,None,None,None,21
None,17,red,right,0.0,3,None,None,None,21
None,16,green,right,0.0,4,None,None,None,21
None,15,green,right,0.0,5,None,None,None,21
None,14,green,right,0.0,6,None,None,None,21
None,13,green,right,0.0,7,None,None,None,21
None,12,red,right,0.0,8,None,None,None,21
None,11,red,right,0.0,9,None,None,None,21
None,10,red,right,0.0,10,None,None,None,21
None,9,red,right,0.0,11,None,None,None,21
None,8,green,right,0.0,12,None,None,None,21
None,7,green,right,0.0,13,None,None,None,21
None,6,green,right,0.0,14,None,None,None,21
None,5,green,right,0.0,15,None,None,None,21
None,4,red,right,0.0,16,None,None,None,21
None,3,red,right,0.0,17,None,None,None,21
None,2,red,right,0.0,18,None,None,None,21
None,1,red,right,0.0,19,None,None,None,21
None,0,green,right,0.0,20,None,None,None,21
None,30,red,left,0.0,0,None,None,None,22
None,29,red,left,0.0,1,None,None,None,22
None,28,red,left,0.0,2,None,None,None,22
right,27,green,left,-0.5,3,None,None,None,22
None,26,green,right,0.0,4,None,None,None,22
None,25,green,right,0.0,5,None,None,None,22
None,24,green,right,0.0,6,None,None,None,22
None,23,green,right,0.0,7,None,None,None,22
None,22,red,right,0.0,8,None,None,None,22
None,21,red,right,0.0,9,None,None,None,22
None,20,red,right,0.0,10,right,None,None,22
None,19,red,right,0.0,11,None,None,None,22
None,18,green,right,0.0,12,None,None,None,22
None,17,green,right,0.0,13,None,None,None,22
None,16,green,right,0.0,14,None,None,None,22
None,15,green,right,0.0,15,None,None,None,22
None,14,red,right,0.0,16,None,None,None,22
None,13,red,right,0.0,17,None,None,None,22
None,12,red,right,0.0,18,None,None,None,22
None,11,red,right,0.0,19,None,None,None,22
None,10,green,right,0.0,20,None,None,None,22
None,9,green,right,0.0,21,None,None,None,22
None,8,green,right,0.0,22,None,None,None,22
None,7,green,right,0.0,23,None,None,None,22
None,6,red,right,0.0,24,None,None,None,22
None,5,red,right,0.0,25,None,None,None,22
None,4,red,right,0.0,26,None,None,None,22
right,3,red,right,2.0,27,None,None,None,22
None,2,green,right,0.0,28,None,None,forward,22
None,1,green,right,0.0,29,None,None,forward,22
None,0,red,right,0.0,30,None,None,None,22
right,20,green,left,-0.5,0,None,None,None,23
None,19,green,right,0.0,1,None,forward,None,23
