action,deadline,light,next_waypoint,reward,step_num,traffic_left,traffic_oncoming,traffic_right,trial_num
left,7,green,left,2.0,13,None,None,None,10
right,6,red,forward,-0.5,14,None,None,None,10
None,5,red,left,0.0,15,None,None,None,10
None,4,red,left,0.0,16,None,None,None,10
None,3,red,left,0.0,17,None,None,None,10
None,2,red,left,0.0,18,None,None,None,10
None,1,red,left,0.0,19,None,None,None,10
left,0,green,left,2.0,20,None,None,None,10
left,50,green,left,2.0,0,None,None,None,11
right,49,red,forward,-0.5,1,None,None,None,11
left,48,green,left,2.0,2,None,None,None,11
right,47,green,forward,-0.5,3,None,None,None,11
None,46,red,left,0.0,4,None,None,None,11
None,45,red,left,0.0,5,None,None,None,11
None,44,red,left,0.0,6,None,None,None,11
None,43,red,left,0.0,7,None,None,None,11
left,42,green,left,2.0,8,None,None,None,11
right,41,green,forward,-0.5,9,None,None,None,11
None,40,red,left,0.0,10,None,None,None,11
forward,39,red,left,-1.0,11,None,None,None,11
left,38,green,left,2.0,12,None,None,None,11
right,37,red,forward,-0.5,13,None,None,None,11
left,36,green,left,2.0,14,None,None,None,11
left,35,green,right,-0.5,15,None,None,None,11
right,34,red,right,2.0,16,None,None,None,11
left,33,green,right,-0.5,17,None,None,None,11
None,32,red,left,0.0,18,None,None,None,11
None,31,red,left,0.0,19,None,None,None,11
None,30,red,left,0.0,20,None,None,None,11
left,29,green,left,2.0,21,None,None,None,11
None,28,red,left,0.0,22,None,None,None,11
None,27,red,left,0.0,23,None,None,None,11
left,26,green,left,2.0,24,None,None,None,11
right,25,red,forward,-0.5,25,None,None,None,11
right,24,red,right,2.0,26,None,None,None,11
left,23,green,right,-0.5,27,None,None,None,11
left,22,green,right,-0.5,28,None,None,None,11
left,21,green,left,2.0,29,None,None,None,11
right,20,red,forward,-0.5,30,None,None,None,11
left,19,green,left,2.0,31,None,None,None,11
right,18,red,right,12.0,32,None,left,None,11
left,25,green,right,-0.5,0,None,None,None,12
None,24,red,left,0.0,1,None,None,None,12
None,23,red,left,0.0,2,None,None,None,12
None,22,red,left,0.0,3,None,None,None,12
left,21,green,left,2.0,4,None,None,None,12
right,20,red,forward,-0.5,5,None,None,None,12
None,19,red,left,0.0,6,None,None,None,12
None,18,red,left,0.0,7,None,None,None,12
None,17,red,left,0.0,8,None,None,None,12
left,16,green,left,2.0,9,None,None,None,12
right,15,green,forward,-0.5,10,None,None,None,12
None,14,red,left,0.0,11,None,None,None,12
left,13,green,left,2.0,12,None,None,None,12
None,12,red,left,0.0,13,None,None,None,12
None,11,red,left,0.0,14,None,None,None,12
left,10,green,left,2.0,15,None,None,None,12
right,9,green,forward,-0.5,16,None,None,None,12
left,8,green,right,-0.5,17,None,None,None,12
None,7,red,left,0.0,18,None,None,None,12
None,6,red,left,0.0,19,None,None,None,12
left,5,green,left,2.0,20,None,None,None,12
left,4,green,right,-0.5,21,None,None,None,12
right,3,red,right,2.0,22,None,None,None,12
left,2,green,right,-0.5,23,None,None,None,12
left,1,green,left,2.0,24,None,None,None,12
left,0,green,left,2.0,25,None,None,None,12
right,25,red,forward,-0.5,0,None,None,None,13
None,24,red,left,0.0,1,None,None,None,13
None,23,red,left,0.0,2,None,None,None,13
None,22,red,left,0.0,3,None,None,None,13
left,21,green,left,2.0,4,None,None,None,13
right,20,green,forward,-0.5,5,None,None,None,13
left,19,green,left,2.0,6,None,None,None,13
right,18,green,forward,-0.5,7,None,None,None,13
None,17,red,left,0.0,8,None,None,None,13
None,16,red,left,0.0,9,None,None,None,13
left,15,green,left,2.0,10,None,None,None,13
right,14,green,forward,-0.5,11,None,None,None,13
None,13,red,left,0.0,12,None,None,None,13
None,12,red,left,0.0,13,None,None,None,13
None,11,red,left,0.0,14,None,None,None,13
None,10,red,left,0.0,15,None,None,None,13
left,9,green,left,2.0,16,None,None,None,13
left,8,green,left,2.0,17,None,None,None,13
right,7,green,forward,-0.5,18,None,None,None,13
left,6,green,right,-0.5,19,None,None,None,13
left,5,green,left,2.0,20,None,None,None,13
right,4,red,right,12.0,21,None,None,None,13
right,30,green,forward,-0.5,0,None,None,None,14
left,29,green,left,2.0,1,None,None,None,14
right,28,green,forward,-0.5,2,None,None,None,14
None,27,red,left,0.0,3,None,None,None,14
left,26,green,left,2.0,4,None,None,None,14
right,25,green,forward,-0.5,5,None,None,None,14
None,24,red,left,0.0,6,None,None,None,14
None,23,red,left,0.0,7,None,None,None,14
None,22,red,left,0.0,8,None,None,None,14
forward,21,red,left,-1.0,9,None,None,None,14
left,20,green,left,12.0,10,None,None,None,14
right,45,red,forward,-0.5,0,None,None,None,15
forward,44,red,left,-1.0,1,None,None,None,15
forward,43,red,left,-1.0,2,None,None,None,15
forward,42,red,left,-1.0,3,None,None,None,15
forward,41,red,left,-1.0,4,None,None,None,15
left,40,green,left,2.0,5,None,None,None,15
right,39,red,forward,-0.5,6,None,None,None,15
forward,38,red,left,-1.0,7,None,None,None,15
left,37,green,left,2.0,8,None,None,None,15
right,36,green,forward,-0.5,9,None,None,None,15
left,35,green,left,2.0,10,None,None,None,15
right,34,red,forward,-0.5,11,None,None,None,15
left,33,green,left,2.0,12,None,None,right,15
left,32,green,left,2.0,13,None,None,None,15
None,31,green,forward,0.0,14,left,None,None,15
right,30,red,forward,-0.5,15,None,None,None,15
right,29,red,right,2.0,16,None,None,None,15
left,28,green,right,-0.5,17,None,None,None,15
right,27,green,forward,-0.5,18,None,None,forward,15
forward,26,red,left,-1.0,19,None,None,None,15
forward,25,red,left,-1.0,20,None,None,None,15
left,24,green,left,2.0,21,None,None,None,15
right,23,green,forward,-0.5,22,None,None,None,15
left,22,green,left,2.0,23,None,None,None,15
right,21,red,forward,-0.5,24,None,None,None,15
left,20,green,left,2.0,25,None,None,None,15
right,19,red,forward,-0.5,26,None,None,None,15
left,18,green,left,2.0,27,None,None,None,15
right,17,red,forward,-0.5,28,None,None,None,15
None,16,red,left,0.0,29,None,None,None,15
None,15,red,left,0.0,30,None,None,None,15
None,14,red,left,0.0,31,None,None,None,15
left,13,green,left,2.0,32,None,None,None,15
right,12,red,forward,-0.5,33,None,None,None,15
None,11,red,left,0.0,34,None,None,None,15
None,10,red,left,0.0,35,None,None,None,15
left,9,green,left,2.0,36,None,None,None,15
left,8,green,left,2.0,37,None,None,None,15
right,7,red,forward,-0.5,38,None,None,None,15
right,6,red,right,2.0,39,None,None,None,15
left,5,green,right,-0.5,40,None,None,None,15
right,4,green,forward,-0.5,41,None,None,None,15
right,3,red,left,-0.5,42,None,None,None,15
right,2,red,forward,-0.5,43,None,None,None,15
None,1,red,left,0.0,44,None,None,None,15
left,0,green,left,2.0,45,None,None,None,15
left,25,green,right,-0.5,0,None,None,None,16
left,24,green,left,2.0,1,None,None,None,16
right,23,green,forward,-0.5,2,None,None,None,16
None,22,red,left,0.0,3,None,None,None,16
None,21,red,left,0.0,4,None,None,None,16
left,20,green,left,2.0,5,None,None,None,16
right,19,red,forward,-0.5,6,None,None,None,16
None,18,red,left,0.0,7,None,None,None,16
left,17,green,left,2.0,8,None,None,None,16
right,16,red,forward,-0.5,9,None,None,None,16
None,15,red,left,0.0,10,None,None,None,16
None,14,red,left,0.0,11,None,None,None,16
left,13,green,left,2.0,12,None,None,right,16
left,12,green,right,-0.5,13,None,None,None,16
right,11,green,forward,-0.5,14,None,None,None,16
right,10,red,right,2.0,15,None,None,None,16
right,9,red,right,2.0,16,None,None,None,16
None,8,red,left,0.0,17,None,None,None,16
left,7,green,left,12.0,18,None,None,None,16
left,30,green,right,-0.5,0,None,None,None,17
None,29,red,left,0.0,1,None,None,None,17
None,28,red,left,0.0,2,None,None,None,17
None,27,red,left,0.0,3,None,None,None,17
None,26,red,left,0.0,4,None,None,None,17
left,25,green,left,12.0,5,None,None,None,17
left,30,green,right,-0.5,0,None,None,None,18
right,29,red,right,2.0,1,None,None,None,18
right,28,red,right,2.0,2,None,None,None,18
right,27,green,forward,-0.5,3,None,None,None,18
None,26,red,left,0.0,4,None,None,None,18
None,25,red,left,0.0,5,None,None,None,18
left,24,green,left,2.0,6,None,None,None,18
right,23,red,forward,-0.5,7,None,None,None,18
None,22,red,left,0.0,8,None,None,None,18
None,21,red,left,0.0,9,None,None,None,18
None,20,red,left,0.0,10,None,None,None,18
None,19,red,left,0.0,11,None,None,forward,18
left,18,green,left,2.0,12,None,None,forward,18
right,17,red,forward,-0.5,13,None,None,None,18
None,16,red,left,0.0,14,None,None,None,18
None,15,red,left,0.0,15,None,None,None,18
left,14,green,left,2.0,16,None,None,None,18
left,13,green,right,-0.5,17,None,None,None,18
right,12,red,right,2.0,18,None,None,None,18
right,11,red,right,2.0,19,None,None,None,18
right,10,red,right,2.0,20,None,None,None,18
left,9,green,left,12.0,21,None,None,None,18
right,60,red,right,2.0,0,None,None,None,19
left,59,green,right,-0.5,1,None,None,None,19
left,58,green,right,-0.5,2,None,None,None,19
left,57,green,right,-0.5,3,None,None,None,19
right,56,green,forward,-0.5,4,None,None,None,19
left,55,green,left,2.0,5,None,None,None,19
right,54,green,forward,-0.5,6,None,None,None,19
None,53,red,left,0.0,7,None,None,None,19
None,52,red,left,0.0,8,None,None,None,19
left,51,green,left,2.0,9,None,None,None,19
right,50,red,forward,-0.5,10,None,None,None,19
None,49,red,left,0.0,11,None,None,None,19
left,48,green,left,2.0,12,None,None,None,19
right,47,green,forward,-0.5,13,None,None,None,19
left,46,green,left,2.0,14,None,None,None,19
right,45,red,forward,-0.5,15,None,None,None,19
left,44,green,left,2.0,16,None,None,None,19
right,43,red,forward,-0.5,17,None,None,None,19
None,42,red,left,0.0,18,None,None,None,19
None,41,red,left,0.0,19,None,None,None,19
left,40,green,left,2.0,20,None,None,None,19
right,39,red,forward,-0.5,21,None,None,None,19
left,38,green,left,12.0,22,None,None,None,19
left,55,green,right,-0.5,0,None,None,None,20
left,54,green,left,2.0,1,None,None,None,20
right,53,red,forward,-0.5,2,None,None,None,20
None,52,red,left,0.0,3,None,None,None,20
None,51,red,left,0.0,4,None,None,None,20
None,50,red,left,0.0,5,None,None,None,20
left,49,green,left,2.0,6,None,None,None,20
right,48,green,forward,-0.5,7,None,None,left,20
left,47,green,left,2.0,8,None,None,None,20
right,46,red,forward,-0.5,9,None,None,None,20
left,45,green,left,2.0,10,None,None,None,20
right,44,green,forward,-0.5,11,None,None,None,20
left,43,green,left,2.0,12,None,None,None,20
right,42,red,forward,-0.5,13,None,None,None,20
left,41,green,left,2.0,14,None,None,None,20
left,40,green,right,9.5,15,None,None,None,20
right,20,red,right,2.0,0,None,None,None,21
right,19,green,forward,-0.5,1,None,None,None,21
None,18,red,left,0.0,2,None,None,None,21
None,17,red,left,0.0,3,None,None,None,21
left,16,green,left,2.0,4,None,None,None,21
right,15,green,forward,-0.5,5,None,None,None,21
left,14,green,left,2.0,6,None,None,None,21
right,13,green,forward,-0.5,7,None,None,None,21
None,12,red,left,0.0,8,None,None,None,21
left,11,green,left,2.0,9,None,None,None,21
left,10,green,left,2.0,10,None,None,None,21
right,9,green,forward,-0.5,11,None,None,None,21
left,8,green,right,-0.5,12,None,None,None,21
left,7,green,left,2.0,13,None,None,None,21
left,6,green,right,-0.5,14,None,None,None,21
right,5,red,right,2.0,15,None,None,None,21
left,4,green,right,-0.5,16,None,None,None,21
left,3,green,left,2.0,17,None,None,None,21
None,2,red,left,0.0,18,None,None,None,21
None,1,red,left,0.0,19,None,None,None,21
left,0,green,left,2.0,20,None,None,None,21
right,20,red,right,2.0,0,None,None,None,22
right,19,red,right,2.0,1,None,None,None,22
right,18,red,forward,-0.5,2,None,None,None,22
None,17,red,left,0.0,3,None,None,None,22
None,16,red,left,0.0,4,None,None,None,22
left,15,green,left,2.0,5,None,None,None,22
right,14,green,forward,-0.5,6,None,None,None,22
None,13,red,left,0.0,7,None,None,None,22
None,12,red,left,0.0,8,None,None,None,22
left,11,green,left,2.0,9,None,None,None,22
forward,10,green,left,-0.5,10,forward,None,None,22
right,9,red,right,2.0,11,None,None,None,22
right,8,red,right,2.0,12,None,None,None,22
left,7,green,left,2.0,13,None,None,None,22
forward,6,red,forward,-1.0,14,None,left,None,22
left,5,red,forward,-1.0,15,None,left,None,22
None,4,green,forward,0.0,16,None,left,None,22
forward,3,green,forward,2.0,17,None,left,None,22
right,2,red,forward,-0.5,18,None,None,None,22
right,1,red,right,2.0,19,None,None,None,22
right,0,red,right,2.0,20,None,None,None,22
right,35,green,forward,-0.5,0,None,None,None,23
None,34,red,left,0.0,1,None,None,None,23
None,33,red,left,0.0,2,None,None,None,23
None,32,red,left,0.0,3,None,None,None,23
left,31,green,left,2.0,4,None,None,None,23
right,30,green,forward,-0.5,5,None,None,None,23
forward,29,red,left,-1.0,6,None,None,None,23
forward,28,red,left,-1.0,7,None,None,None,23
forward,27,red,left,-1.0,8,None,None,None,23
None,26,red,left,0.0,9,None,None,None,23
left,25,green,left,2.0,10,None,None,None,23
None,24,green,forward,0.0,11,forward,None,None,23
right,23,red,forward,-0.5,12,None,None,None,23
None,22,red,left,0.0,13,None,None,None,23
None,21,red,left,0.0,14,None,None,None,23
None,20,red,left,0.0,15,None,None,None,23
left,19,green,left,2.0,16,None,None,None,23
right,18,green,forward,-0.5,17,None,None,None,23
left,17,green,left,2.0,18,None,None,None,23
right,16,red,forward,-0.5,19,None,None,None,23
None,15,red,left,0.0,20,None,None,None,23
left,14,green,left,2.0,21,None,None,None,23
left,13,green,right,-0.5,22,None,None,left,23
right,12,red,forward,-0.5,23,None,None,None,23
right,11,red,right,2.0,24,None,None,None,23
left,10,green,right,-0.5,25,None,None,None,23
right,9,red,forward,-0.5,26,None,None,None,23
None,8,red,left,0.0,27,None,None,None,23
left,7,green,left,2.0,28,None,None,None,23
right,6,red,forward,-0.5,29,None,None,None,23
left,5,green,left,2.0,30,None,None,None,23
right,4,green,forward,-0.5,31,None,None,None,23
left,3,green,left,2.0,32,None,None,None,23
right,2,green,forward,-0.5,33,None,None,None,23
left,1,green,left,2.0,34,None,None,None,23
right,0,green,forward,-0.5,35,None,None,None,23
right,35,red,forward,-0.5,0,None,None,None,24
left,34,green,left,2.0,1,None,None,None,24
right,33,red,forward,-0.5,2,None,None,None,24
left,32,green,left,2.0,3,None,None,None,24
right,31,red,forward,-0.5,4,None,None,None,24
None,30,red,left,0.0,5,None,None,None,24
left,29,green,left,2.0,6,None,None,None,24
right,28,red,forward,-0.5,7,None,None,None,24
left,27,green,left,2.0,8,None,None,None,24
None,26,red,left,0.0,9,None,None,None,24
None,25,red,left,0.0,10,None,None,None,24
None,24,red,left,0.0,11,None,None,None,24
left,23,green,left,12.0,12,None,None,None,24
right,25,red,right,2.0,0,None,None,None,25
left,24,green,right,-0.5,1,None,None,None,25
right,23,red,right,2.0,2,None,None,None,25
left,22,green,right,-0.5,3,None,None,None,25
right,21,red,right,2.0,4,None,None,None,25
right,20,red,right,2.0,5,None,None,None,25
right,19,green,forward,-0.5,6,None,None,None,25
None,18,red,left,0.0,7,None,None,None,25
left,17,green,left,2.0,8,None,None,None,25
right,16,green,forward,-0.5,9,None,None,None,25
left,15,green,left,2.0,10,None,None,None,25
right,14,green,forward,-0.5,11,None,None,None,25
left,13,green,left,2.0,12,None,None,None,25
right,12,green,forward,-0.5,13,None,None,None,25
left,11,green,left,2.0,14,None,None,None,25
left,10,green,left,2.0,15,None,None,None,25
right,9,green,forward,-0.5,16,None,None,None,25
right,8,green,forward,-0.5,17,None,None,None,25
None,7,red,left,0.0,18,None,None,None,25
