action,deadline,light,next_waypoint,reward,traffic_left,traffic_oncoming,traffic_right,trial_num
forward,5,green,forward,12.0,None,left,None,8
right,30,red,right,2.0,None,None,None,9
right,29,green,right,2.0,None,None,None,9
forward,28,green,forward,2.0,None,None,None,9
None,27,red,forward,0.0,None,None,None,9
None,26,red,forward,0.0,None,None,None,9
None,25,red,forward,0.0,None,None,None,9
forward,24,green,forward,2.0,None,None,None,9
forward,23,green,forward,2.0,None,None,None,9
forward,22,green,forward,2.0,None,None,None,9
right,21,green,right,2.0,left,None,None,9
forward,20,green,forward,12.0,None,None,None,9
right,40,red,right,2.0,None,None,None,10
right,39,red,right,2.0,None,None,None,10
None,38,red,forward,0.0,None,None,None,10
forward,37,green,forward,2.0,None,None,None,10
forward,36,green,forward,2.0,None,None,None,10
None,35,red,forward,0.0,None,None,None,10
None,34,red,forward,0.0,None,None,None,10
None,33,red,forward,0.0,None,None,None,10
forward,32,green,forward,2.0,None,None,None,10
forward,31,green,forward,2.0,None,None,None,10
None,30,red,left,0.0,None,None,None,10
None,29,red,left,0.0,None,None,None,10
left,28,green,left,2.0,None,None,None,10
None,27,red,forward,0.0,None,None,None,10
None,26,red,forward,0.0,None,None,None,10
None,25,red,forward,0.0,None,None,None,10
forward,24,green,forward,12.0,None,None,None,10
right,20,red,right,2.0,None,None,None,11
right,19,red,right,2.0,None,None,None,11
forward,18,green,forward,2.0,None,None,None,11
None,17,red,forward,0.0,None,None,None,11
None,16,red,forward,0.0,None,None,None,11
None,15,red,forward,0.0,None,None,None,11
forward,14,green,forward,12.0,None,None,None,11
right,40,red,right,2.0,None,None,None,12
forward,39,green,forward,2.0,None,None,None,12
None,38,red,forward,0.0,None,None,None,12
forward,37,green,forward,2.0,None,None,None,12
forward,36,green,forward,2.0,None,None,None,12
right,35,green,right,2.0,None,None,None,12
forward,34,green,forward,2.0,None,None,None,12
None,33,red,forward,0.0,None,None,None,12
forward,32,red,forward,-1.0,right,None,None,12
forward,31,green,forward,2.0,None,None,None,12
None,30,red,forward,0.0,None,None,None,12
None,29,red,forward,0.0,None,None,None,12
forward,28,green,forward,12.0,None,None,None,12
forward,20,green,forward,2.0,None,None,None,13
None,19,red,forward,0.0,None,None,None,13
None,18,red,forward,0.0,None,None,None,13
forward,17,green,forward,2.0,None,None,None,13
forward,16,green,forward,2.0,None,None,None,13
forward,15,green,forward,12.0,None,None,None,13
None,35,red,forward,0.0,None,None,None,14
None,34,red,forward,0.0,None,None,None,14
None,33,red,forward,0.0,None,None,None,14
None,32,red,forward,0.0,None,None,None,14
forward,31,green,forward,2.0,None,None,None,14
forward,30,green,forward,2.0,None,None,None,14
None,29,red,forward,0.0,None,None,None,14
None,28,red,forward,0.0,None,None,None,14
None,27,red,forward,0.0,None,None,None,14
None,26,red,forward,0.0,None,None,None,14
forward,25,green,forward,2.0,None,None,None,14
forward,24,green,forward,2.0,None,None,None,14
None,23,red,forward,0.0,None,None,None,14
None,22,red,forward,0.0,None,None,None,14
None,21,red,forward,0.0,None,None,None,14
forward,20,green,forward,2.0,None,None,None,14
right,19,red,right,2.0,None,None,None,14
None,18,red,forward,0.0,None,None,None,14
forward,17,green,forward,12.0,None,None,None,14
forward,45,green,forward,2.0,None,None,None,15
None,44,red,forward,0.0,None,None,None,15
None,43,red,forward,0.0,None,None,None,15
forward,42,green,forward,2.0,None,None,None,15
None,41,red,forward,0.0,None,None,None,15
forward,40,green,forward,2.0,None,None,None,15
forward,39,green,forward,2.0,None,None,None,15
forward,38,green,forward,2.0,None,None,None,15
None,37,red,left,0.0,None,None,None,15
left,36,green,left,2.0,None,None,None,15
None,35,red,forward,0.0,None,None,None,15
None,34,red,forward,0.0,None,None,None,15
None,33,red,forward,0.0,None,None,None,15
None,32,red,forward,0.0,None,None,None,15
None,31,red,forward,0.0,None,None,None,15
forward,30,green,forward,2.0,None,None,None,15
forward,29,green,forward,2.0,None,None,None,15
None,28,red,forward,0.0,None,None,None,15
None,27,red,forward,0.0,None,None,None,15
None,26,red,forward,0.0,None,None,None,15
forward,25,green,forward,12.0,None,None,None,15
None,30,red,forward,0.0,None,None,None,16
None,29,red,forward,0.0,None,None,None,16
None,28,red,forward,0.0,None,None,None,16
forward,27,green,forward,2.0,None,None,None,16
forward,26,green,forward,2.0,None,None,None,16
None,25,red,forward,0.0,None,None,None,16
None,24,red,forward,0.0,None,None,None,16
None,23,red,forward,0.0,None,None,None,16
forward,22,green,forward,2.0,None,None,None,16
left,21,green,left,2.0,None,None,None,16
forward,20,green,forward,2.0,None,None,None,16
None,19,red,forward,0.0,None,None,None,16
forward,18,green,forward,12.0,None,None,None,16
right,20,green,right,2.0,None,None,None,17
None,19,red,forward,0.0,None,None,None,17
None,18,red,forward,0.0,None,None,None,17
None,17,red,forward,0.0,None,None,None,17
None,16,red,forward,0.0,None,None,None,17
forward,15,green,forward,2.0,None,None,None,17
forward,14,green,forward,2.0,None,None,None,17
left,13,green,left,12.0,None,None,None,17
None,25,red,left,0.0,None,None,None,18
None,24,red,left,0.0,None,None,None,18
None,23,red,left,0.0,None,None,None,18
None,22,red,left,0.0,None,None,None,18
left,21,green,left,2.0,None,None,None,18
None,20,red,forward,0.0,None,None,None,18
None,19,red,forward,0.0,None,None,None,18
None,18,red,forward,0.0,None,None,None,18
None,17,red,forward,0.0,None,None,None,18
None,16,red,forward,0.0,None,None,None,18
forward,15,green,forward,2.0,None,None,None,18
forward,14,green,forward,2.0,None,None,None,18
right,13,green,right,2.0,None,None,None,18
None,12,red,forward,0.0,None,None,None,18
None,11,red,forward,0.0,None,None,None,18
forward,10,green,forward,12.0,None,None,None,18
forward,25,green,forward,2.0,None,None,None,19
forward,24,green,forward,2.0,None,None,None,19
None,23,red,forward,0.0,None,None,None,19
forward,22,green,forward,2.0,None,None,None,19
forward,21,green,forward,2.0,None,None,None,19
forward,20,green,forward,12.0,None,None,None,19
right,45,green,right,2.0,None,None,None,20
right,44,red,right,2.0,None,None,None,20
None,43,red,forward,0.0,None,None,None,20
forward,42,green,forward,2.0,None,None,None,20
forward,41,green,forward,2.0,None,None,None,20
None,40,red,forward,0.0,None,None,None,20
None,39,red,forward,0.0,None,None,None,20
None,38,red,forward,0.0,None,None,None,20
forward,37,green,forward,12.0,None,None,None,20
left,20,green,left,2.0,None,None,None,21
forward,19,green,forward,2.0,None,None,None,21
forward,18,green,forward,2.0,None,None,None,21
left,17,green,left,12.0,None,None,None,21
right,25,green,right,2.0,None,None,None,22
right,24,red,right,2.0,None,None,None,22
None,23,red,forward,0.0,None,None,None,22
None,22,red,forward,0.0,None,None,None,22
None,21,red,forward,0.0,None,None,None,22
forward,20,green,forward,2.0,None,None,None,22
right,19,green,right,2.0,None,None,None,22
forward,18,green,forward,2.0,None,None,None,22
forward,17,green,forward,2.0,None,None,None,22
forward,16,green,forward,12.0,None,None,None,22
forward,30,green,forward,2.0,None,None,None,23
None,29,red,forward,0.0,None,None,None,23
None,28,red,forward,0.0,None,None,None,23
None,27,red,forward,0.0,right,None,None,23
forward,26,green,forward,2.0,None,None,None,23
forward,25,green,forward,2.0,None,None,None,23
forward,24,green,forward,2.0,None,None,None,23
left,23,green,left,2.0,None,None,None,23
None,22,red,forward,0.0,None,None,None,23
None,21,red,forward,0.0,None,None,None,23
forward,20,green,forward,12.0,None,None,None,23
right,30,red,right,2.0,None,None,None,24
right,29,green,right,2.0,None,None,None,24
None,28,red,forward,0.0,None,None,None,24
None,27,red,forward,0.0,None,None,None,24
None,26,red,forward,0.0,None,None,None,24
forward,25,green,forward,2.0,None,None,None,24
None,24,red,forward,0.0,None,None,None,24
None,23,red,forward,0.0,None,None,None,24
None,22,red,forward,0.0,None,None,None,24
None,21,red,forward,0.0,None,None,None,24
forward,20,green,forward,2.0,None,None,None,24
None,19,red,forward,0.0,None,None,None,24
None,18,red,forward,0.0,None,None,None,24
None,17,red,forward,0.0,None,None,None,24
None,16,red,forward,0.0,None,None,None,24
forward,15,green,forward,2.0,None,None,None,24
None,14,red,forward,0.0,None,None,None,24
None,13,red,forward,0.0,None,None,None,24
None,12,red,forward,0.0,None,None,None,24
None,11,red,forward,0.0,None,None,None,24
forward,10,green,forward,2.0,None,None,None,24
forward,9,green,forward,2.0,None,None,None,24
right,8,green,right,12.0,None,None,left,24
right,35,green,right,2.0,None,None,None,25
right,34,green,right,2.0,None,None,right,25
None,33,red,forward,0.0,None,None,None,25
None,32,red,forward,0.0,None,None,None,25
None,31,red,forward,0.0,None,None,None,25
forward,30,green,forward,2.0,None,None,None,25
forward,29,green,forward,2.0,None,None,None,25
None,28,red,forward,0.0,None,None,None,25
None,27,red,forward,0.0,None,None,None,25
None,26,red,forward,0.0,None,None,None,25
forward,25,green,forward,2.0,None,None,None,25
None,24,red,forward,0.0,None,None,None,25
None,23,red,forward,0.0,None,None,None,25
None,22,red,forward,0.0,None,None,None,25
None,21,red,forward,0.0,None,None,None,25
forward,20,green,forward,2.0,None,None,None,25
right,19,red,right,2.0,None,None,None,25
None,18,red,forward,0.0,None,None,None,25
forward,17,green,forward,2.0,None,None,None,25
forward,16,green,forward,12.0,None,None,None,25
right,30,red,right,2.0,None,None,None,26
None,29,red,forward,0.0,None,None,None,26
None,28,red,forward,0.0,None,None,None,26
None,27,red,forward,0.0,None,None,None,26
None,26,red,forward,0.0,None,None,None,26
forward,25,green,forward,2.0,None,None,None,26
None,24,red,left,0.0,None,None,None,26
None,23,red,left,0.0,None,None,None,26
None,22,red,left,0.0,None,None,None,26
None,21,red,left,0.0,None,None,None,26
left,20,green,left,2.0,None,None,None,26
None,19,red,forward,0.0,None,None,None,26
None,18,red,forward,0.0,None,None,None,26
None,17,red,forward,0.0,None,None,None,26
None,16,red,forward,0.0,None,None,None,26
forward,15,green,forward,2.0,None,None,None,26
None,14,red,forward,0.0,None,None,None,26
None,13,red,forward,0.0,None,None,None,26
forward,12,green,forward,2.0,None,None,None,26
None,11,red,forward,0.0,None,None,None,26
None,10,red,forward,0.0,None,None,None,26
forward,9,green,forward,12.0,None,None,None,26
right,40,red,right,2.0,None,None,None,27
right,39,green,right,2.0,None,None,None,27
forward,38,green,forward,2.0,None,None,None,27
None,37,red,forward,0.0,None,None,None,27
None,36,red,forward,0.0,None,None,None,27
None,35,red,forward,0.0,None,None,None,27
forward,34,green,forward,2.0,None,None,None,27
None,33,red,forward,0.0,None,None,None,27
None,32,red,forward,0.0,None,None,None,27
None,31,red,forward,0.0,None,None,None,27
forward,30,green,forward,2.0,None,None,None,27
forward,29,green,forward,2.0,None,None,None,27
left,28,green,left,2.0,None,None,None,27
forward,27,green,forward,12.0,None,None,None,27
right,40,red,right,2.0,None,None,None,28
forward,39,green,forward,2.0,None,None,None,28
forward,38,green,forward,2.0,None,None,None,28
None,37,red,forward,0.0,None,None,None,28
None,36,red,forward,0.0,None,None,None,28
forward,35,green,forward,2.0,None,None,None,28
right,34,red,right,2.0,None,left,None,28
forward,33,green,forward,2.0,None,None,None,28
None,32,red,forward,0.0,None,None,None,28
forward,31,green,forward,2.0,None,None,None,28
None,30,red,forward,0.0,None,None,None,28
None,29,red,forward,0.0,None,None,None,28
forward,28,green,forward,12.0,None,None,None,28
left,25,green,left,2.0,None,None,None,29
right,24,green,right,2.0,None,None,None,29
forward,23,green,forward,2.0,None,None,None,29
forward,22,green,forward,2.0,None,None,None,29
None,21,red,forward,0.0,right,None,None,29
forward,20,green,forward,12.0,None,None,None,29
forward,25,green,forward,2.0,None,None,None,30
None,24,red,forward,0.0,None,None,None,30
None,23,red,forward,0.0,None,None,None,30
None,22,red,forward,0.0,None,None,None,30
None,21,red,forward,0.0,None,None,None,30
forward,20,green,forward,2.0,None,None,None,30
None,19,red,forward,0.0,None,None,None,30
None,18,red,forward,0.0,None,None,None,30
None,17,red,forward,0.0,None,None,None,30
forward,16,green,forward,2.0,None,None,None,30
None,15,red,forward,0.0,None,None,None,30
None,14,red,forward,0.0,None,None,None,30
forward,13,green,forward,2.0,None,None,None,30
right,12,red,right,12.0,None,forward,None,30
right,30,red,right,2.0,None,None,None,31
forward,29,green,forward,2.0,None,None,None,31
None,28,red,forward,0.0,None,None,None,31
forward,27,green,forward,2.0,None,None,None,31
None,26,red,forward,0.0,None,None,None,31
None,25,red,forward,0.0,None,None,None,31
forward,24,green,forward,2.0,None,None,None,31
right,23,red,right,2.0,None,None,None,31
forward,22,red,forward,-1.0,None,forward,None,31
forward,21,green,forward,12.0,None,None,None,31
right,20,red,right,2.0,None,None,None,32
None,19,red,forward,0.0,None,None,None,32
None,18,red,forward,0.0,None,None,None,32
None,17,red,forward,0.0,None,None,None,32
None,16,red,forward,0.0,None,None,None,32
forward,15,green,forward,2.0,None,None,None,32
None,14,red,forward,0.0,None,None,None,32
None,13,red,forward,0.0,None,None,None,32
None,12,red,forward,0.0,None,None,None,32
None,11,red,forward,0.0,None,None,None,32
forward,10,green,forward,2.0,None,None,None,32
None,9,red,left,0.0,None,None,None,32
None,8,red,left,0.0,None,None,None,32
None,7,red,left,0.0,None,None,None,32
None,6,red,left,0.0,None,None,None,32
left,5,green,left,12.0,None,None,None,32
right,25,green,right,2.0,None,None,None,33
right,24,green,right,2.0,None,None,None,33
None,23,red,forward,0.0,None,None,None,33
None,22,red,forward,0.0,None,None,None,33
forward,21,green,forward,2.0,None,None,None,33
None,20,red,left,0.0,None,None,None,33
None,19,red,left,0.0,None,None,None,33
None,18,red,left,0.0,None,None,None,33
None,17,red,left,0.0,None,None,None,33
None,16,red,left,0.0,None,None,None,33
left,15,green,left,2.0,None,None,None,33
None,14,red,forward,0.0,None,None,None,33
forward,13,green,forward,12.0,None,None,None,33
right,20,green,right,2.0,None,None,None,34
right,19,green,right,2.0,None,None,None,34
None,18,red,forward,0.0,right,None,None,34
None,17,red,forward,0.0,None,None,None,34
None,16,red,forward,0.0,None,None,None,34
forward,15,green,forward,2.0,None,None,None,34
forward,14,green,forward,12.0,None,None,None,34
left,30,green,left,2.0,None,None,None,35
None,29,red,forward,0.0,None,None,None,35
None,28,red,forward,0.0,None,None,None,35
None,27,red,forward,0.0,None,None,None,35
None,26,red,forward,0.0,None,None,None,35
forward,25,green,forward,2.0,None,None,None,35
forward,24,green,forward,2.0,None,None,None,35
forward,23,green,forward,2.0,None,None,None,35
None,22,red,left,0.0,None,None,None,35
left,21,green,left,2.0,None,None,None,35
None,20,red,forward,0.0,None,None,None,35
None,19,red,forward,0.0,None,None,None,35
None,18,red,forward,0.0,None,None,None,35
None,17,red,forward,0.0,None,None,None,35
None,16,red,forward,0.0,None,None,None,35
forward,15,green,forward,12.0,None,None,None,35
None,40,red,left,0.0,None,None,None,36
None,39,red,left,0.0,None,None,None,36
None,38,red,left,0.0,None,None,None,36
None,37,red,left,0.0,None,None,None,36
left,36,green,left,2.0,None,None,None,36
None,35,red,forward,0.0,None,None,None,36
forward,34,green,forward,2.0,None,None,None,36
forward,33,green,forward,2.0,forward,None,None,36
right,32,red,right,2.0,None,None,None,36
forward,31,green,forward,2.0,None,None,None,36
None,30,red,forward,0.0,None,None,None,36
None,29,red,forward,0.0,None,None,None,36
None,28,red,forward,0.0,None,None,None,36
None,27,red,forward,0.0,None,None,None,36
None,26,red,forward,0.0,None,None,None,36
forward,25,green,forward,2.0,None,None,None,36
None,24,red,forward,0.0,None,left,None,36
None,23,red,forward,0.0,None,left,None,36
forward,22,green,forward,2.0,None,left,None,36
None,21,red,forward,0.0,None,None,None,36
forward,20,green,forward,12.0,None,None,None,36
None,35,red,forward,0.0,None,None,None,37
None,34,red,forward,0.0,None,None,None,37
None,33,red,forward,0.0,None,None,None,37
None,32,red,forward,0.0,None,None,None,37
forward,31,green,forward,2.0,None,None,None,37
forward,30,green,forward,2.0,None,None,None,37
None,29,red,forward,0.0,None,None,None,37
None,28,red,forward,0.0,None,None,None,37
forward,27,green,forward,2.0,None,None,None,37
None,26,red,left,0.0,None,None,None,37
None,25,red,left,0.0,None,None,None,37
None,24,red,left,0.0,None,None,None,37
left,23,green,left,2.0,None,None,None,37
None,22,red,forward,0.0,None,None,None,37
None,21,red,forward,0.0,None,None,None,37
None,20,red,forward,0.0,None,None,None,37
forward,19,green,forward,2.0,None,None,None,37
forward,18,green,forward,2.0,None,None,None,37
None,17,red,forward,0.0,None,None,None,37
None,16,red,forward,0.0,None,None,None,37
forward,15,green,forward,12.0,left,None,None,37
None,25,red,forward,0.0,None,None,None,38
None,24,red,forward,0.0,None,None,None,38
None,23,red,forward,0.0,None,None,None,38
forward,22,green,forward,2.0,None,None,None,38
None,21,red,forward,0.0,None,None,None,38
None,20,red,forward,0.0,None,None,None,38
forward,19,green,forward,2.0,None,None,None,38
None,18,red,left,0.0,None,None,None,38
None,17,red,left,0.0,None,None,None,38
None,16,red,left,0.0,None,None,None,38
left,15,green,left,2.0,None,None,None,38
None,14,red,forward,0.0,None,None,None,38
None,13,red,forward,0.0,None,None,None,38
None,12,red,forward,0.0,None,None,None,38
None,11,red,forward,0.0,None,None,None,38
forward,10,green,forward,2.0,None,None,None,38
None,9,red,forward,0.0,None,None,None,38
None,8,red,forward,0.0,None,None,None,38
forward,7,green,forward,12.0,None,None,None,38
right,25,red,right,2.0,None,None,None,39
None,24,red,forward,0.0,None,None,None,39
None,23,red,forward,0.0,None,None,None,39
None,22,red,forward,0.0,None,None,None,39
None,21,red,forward,0.0,None,None,None,39
forward,20,green,forward,2.0,None,None,None,39
None,19,red,forward,0.0,None,None,None,39
None,18,red,forward,0.0,None,None,None,39
forward,17,green,forward,2.0,None,None,None,39
right,16,green,right,2.0,None,None,None,39
None,15,red,forward,0.0,None,None,None,39
None,14,red,forward,0.0,None,None,None,39
forward,13,green,forward,12.0,None,None,None,39
right,35,red,right,2.0,None,None,None,40
right,34,green,right,2.0,None,None,None,40
None,33,red,forward,0.0,None,None,None,40
None,32,red,forward,0.0,None,None,None,40
forward,31,green,forward,2.0,None,None,None,40
forward,30,green,forward,2.0,None,None,None,40
left,29,green,left,12.0,None,None,None,40
None,40,red,forward,0.0,None,None,None,41
None,39,red,forward,0.0,None,None,None,41
None,38,red,forward,0.0,None,None,None,41
None,37,red,forward,0.0,None,None,None,41
forward,36,green,forward,2.0,None,None,None,41
forward,35,green,forward,2.0,None,None,None,41
forward,34,green,forward,2.0,None,None,None,41
None,33,red,forward,0.0,None,None,None,41
None,32,red,forward,0.0,None,None,None,41
forward,31,green,forward,2.0,None,None,None,41
None,30,red,left,0.0,None,None,None,41
None,29,red,left,0.0,None,None,None,41
left,28,green,left,2.0,None,None,None,41
None,27,red,forward,0.0,None,None,None,41
None,26,red,forward,0.0,None,None,None,41
forward,25,green,forward,2.0,None,None,None,41
forward,24,green,forward,2.0,None,None,None,41
forward,23,green,forward,12.0,forward,None,None,41
None,30,red,left,0.0,None,None,None,42
None,29,red,left,0.0,None,None,None,42
None,28,red,left,0.0,None,None,None,42
None,27,red,left,0.0,None,None,None,42
left,26,green,left,2.0,None,None,None,42
None,25,red,forward,0.0,None,None,None,42
None,24,red,forward,0.0,None,None,None,42
None,23,red,forward,0.0,None,None,None,42
forward,22,green,forward,2.0,None,None,None,42
forward,21,green,forward,2.0,None,None,None,42
right,20,green,right,2.0,None,None,None,42
forward,19,green,forward,2.0,None,None,None,42
None,18,red,forward,0.0,None,None,None,42
None,17,red,forward,0.0,None,None,None,42
None,16,red,forward,0.0,None,None,None,42
forward,15,green,forward,12.0,None,None,None,42
None,35,red,left,0.0,None,None,None,43
left,34,red,left,-1.0,right,None,None,43
None,33,red,left,0.0,None,None,None,43
None,32,red,left,0.0,None,None,None,43
left,31,green,left,2.0,None,None,None,43
forward,30,green,forward,2.0,None,None,None,43
None,29,red,forward,0.0,None,None,None,43
None,28,red,forward,0.0,None,None,None,43
None,27,red,forward,0.0,None,None,None,43
forward,26,green,forward,2.0,None,None,None,43
left,25,green,left,2.0,None,None,None,43
None,24,red,forward,0.0,None,None,None,43
None,23,red,forward,0.0,None,None,None,43
None,22,red,forward,0.0,None,None,None,43
None,21,red,forward,0.0,None,None,None,43
forward,20,green,forward,2.0,None,None,None,43
forward,19,green,forward,2.0,None,None,None,43
forward,18,green,forward,12.0,None,None,None,43
right,25,red,right,2.0,None,None,None,44
forward,24,green,forward,2.0,forward,None,None,44
None,23,red,left,0.0,None,None,None,44
left,22,green,left,2.0,None,None,None,44
None,21,red,forward,0.0,right,None,None,44
None,20,red,forward,0.0,None,None,None,44
None,19,red,forward,0.0,None,None,None,44
None,18,red,forward,0.0,None,None,None,44
forward,17,green,forward,2.0,None,None,None,44
None,16,red,forward,0.0,None,None,None,44
None,15,red,forward,0.0,None,None,None,44
None,14,red,forward,0.0,None,None,None,44
forward,13,green,forward,12.0,None,None,None,44
left,35,green,left,2.0,None,None,None,45
None,34,red,forward,0.0,None,forward,None,45
None,33,red,forward,0.0,None,forward,None,45
None,32,red,forward,0.0,None,forward,None,45
forward,31,green,forward,2.0,None,None,None,45
None,30,red,forward,0.0,None,None,None,45
None,29,red,forward,0.0,None,None,None,45
None,28,red,forward,0.0,None,None,None,45
None,27,red,forward,0.0,None,None,None,45
None,26,red,forward,0.0,None,None,None,45
forward,25,green,forward,2.0,None,None,None,45
None,24,red,forward,0.0,None,None,None,45
forward,23,green,forward,2.0,None,None,None,45
forward,22,green,forward,2.0,None,None,None,45
None,21,red,forward,0.0,None,None,None,45
forward,20,green,forward,2.0,None,None,None,45
right,19,green,right,12.0,None,None,right,45
right,25,red,right,2.0,None,None,None,46
left,24,green,left,2.0,None,None,None,46
forward,23,green,forward,2.0,None,None,None,46
forward,22,green,forward,2.0,None,None,None,46
None,21,red,forward,0.0,None,None,None,46
None,20,red,forward,0.0,None,None,None,46
forward,19,green,forward,12.0,None,None,None,46
right,25,green,right,2.0,None,None,None,47
forward,24,green,forward,2.0,None,None,None,47
forward,23,green,forward,2.0,None,None,None,47
None,22,red,forward,0.0,None,None,None,47
forward,21,green,forward,2.0,None,None,None,47
forward,20,green,forward,12.0,None,None,None,47
right,40,green,right,2.0,None,None,None,48
right,39,red,right,2.0,None,None,None,48
forward,38,green,forward,2.0,None,None,None,48
None,37,red,forward,0.0,None,None,None,48
None,36,red,forward,0.0,None,None,None,48
forward,35,green,forward,2.0,None,None,None,48
None,34,red,forward,0.0,None,None,None,48
None,33,red,forward,0.0,None,None,None,48
None,32,red,forward,0.0,None,None,None,48
None,31,red,forward,0.0,None,None,None,48
forward,30,green,forward,2.0,None,None,None,48
forward,29,red,forward,-1.0,None,right,None,48
None,28,red,forward,0.0,None,None,None,48
None,27,red,forward,0.0,None,None,None,48
None,26,red,forward,0.0,None,None,None,48
forward,25,green,forward,2.0,None,forward,None,48
forward,24,green,forward,2.0,forward,None,None,48
left,23,green,left,12.0,None,None,None,48
right,25,red,right,2.0,None,None,None,49
None,24,red,forward,0.0,None,None,None,49
None,23,red,forward,0.0,None,None,None,49
None,22,red,forward,0.0,None,None,None,49
forward,21,green,forward,2.0,None,None,None,49
left,20,green,left,2.0,None,None,None,49
None,19,red,forward,0.0,None,None,None,49
None,18,red,forward,0.0,None,None,None,49
None,17,red,forward,0.0,None,None,None,49
None,16,red,forward,0.0,None,None,None,49
forward,15,green,forward,2.0,None,None,None,49
forward,14,green,forward,12.0,None,None,None,49
right,40,green,right,2.0,None,None,None,50
