action,deadline,light,next_waypoint,reward,traffic_left,traffic_oncoming,traffic_right,trial_num
forward,25,green,forward,2.0,None,None,None,1
forward,24,green,forward,2.0,None,None,None,1
forward,23,red,forward,-1.0,None,None,None,1
None,22,red,forward,0.0,None,None,None,1
forward,21,green,forward,2.0,None,None,None,1
forward,20,green,forward,2.0,None,None,None,1
forward,19,green,forward,12.0,None,left,None,1
right,20,green,right,2.0,None,None,None,2
right,19,red,right,2.0,None,None,None,2
left,18,red,left,-1.0,None,None,None,2
None,17,red,left,0.0,None,None,None,2
left,16,green,left,2.0,None,None,None,2
None,15,red,forward,0.0,None,None,None,2
forward,14,green,forward,12.0,None,None,None,2
right,25,green,right,2.0,None,None,None,3
forward,24,red,forward,-1.0,None,left,None,3
None,23,red,forward,0.0,None,left,None,3
None,22,red,forward,0.0,None,left,None,3
forward,21,green,forward,2.0,None,left,None,3
forward,20,green,forward,2.0,None,None,None,3
forward,19,green,forward,2.0,None,None,None,3
right,18,green,right,12.0,None,None,None,3
None,40,red,left,0.0,None,None,None,4
None,39,red,left,0.0,None,None,None,4
None,38,red,left,0.0,None,None,None,4
None,37,red,left,0.0,None,None,None,4
left,36,green,left,2.0,None,None,None,4
None,35,red,forward,0.0,None,None,None,4
None,34,red,forward,0.0,None,None,None,4
None,33,red,forward,0.0,None,None,None,4
None,32,red,forward,0.0,None,None,None,4
None,31,red,forward,0.0,None,None,None,4
forward,30,green,forward,2.0,None,None,None,4
None,29,red,forward,0.0,None,None,None,4
None,28,red,forward,0.0,None,None,None,4
None,27,red,forward,0.0,None,None,None,4
None,26,red,forward,0.0,None,None,None,4
forward,25,green,forward,2.0,None,None,None,4
forward,24,green,forward,2.0,None,None,None,4
forward,23,green,forward,2.0,None,None,None,4
None,22,red,forward,0.0,None,None,None,4
None,21,red,forward,0.0,None,None,forward,4
forward,20,green,forward,2.0,None,None,forward,4
None,19,red,left,0.0,None,None,None,4
left,18,red,left,-1.0,right,None,None,4
None,17,red,left,0.0,None,None,None,4
left,16,green,left,2.0,None,None,None,4
forward,15,red,forward,-1.0,left,None,None,4
None,14,red,forward,0.0,None,None,None,4
None,13,red,forward,0.0,None,None,None,4
forward,12,green,forward,12.0,None,None,None,4
forward,20,green,forward,2.0,None,None,None,5
None,19,red,forward,0.0,None,None,None,5
None,18,red,forward,0.0,None,None,None,5
forward,17,green,forward,2.0,None,None,None,5
None,16,red,forward,0.0,None,None,None,5
forward,15,green,forward,2.0,None,None,None,5
right,14,green,right,12.0,None,None,None,5
None,20,red,left,0.0,None,None,None,6
None,19,red,left,0.0,None,None,None,6
None,18,red,left,0.0,None,None,None,6
None,17,red,left,0.0,None,None,None,6
None,16,red,left,0.0,None,None,None,6
left,15,green,left,2.0,None,None,None,6
None,14,red,forward,0.0,None,None,None,6
None,13,red,forward,0.0,None,None,None,6
forward,12,green,forward,2.0,None,None,None,6
None,11,red,forward,0.0,None,None,None,6
None,10,red,forward,0.0,None,None,None,6
None,9,red,forward,0.0,None,None,None,6
forward,8,green,forward,2.0,None,None,forward,6
None,7,red,forward,0.0,None,None,None,6
None,6,red,forward,0.0,None,None,None,6
None,5,red,forward,0.0,None,None,None,6
forward,4,green,forward,12.0,None,None,None,6
right,40,green,right,2.0,None,None,None,7
right,39,red,right,2.0,None,None,None,7
forward,38,green,forward,2.0,forward,None,None,7
None,37,red,forward,0.0,None,None,None,7
forward,36,green,forward,2.0,None,None,None,7
None,35,red,forward,0.0,None,None,None,7
None,34,red,forward,0.0,None,None,None,7
None,33,red,forward,0.0,None,None,None,7
forward,32,green,forward,2.0,None,None,None,7
right,31,green,right,2.0,None,None,None,7
forward,30,green,forward,2.0,None,None,None,7
forward,29,green,forward,2.0,None,None,None,7
forward,28,green,forward,2.0,None,None,None,7
forward,27,green,forward,12.0,None,None,None,7
right,20,green,right,2.0,None,None,None,8
None,19,red,forward,0.0,None,None,None,8
None,18,red,forward,0.0,None,None,None,8
forward,17,green,forward,2.0,None,None,None,8
