action,deadline,light,next_waypoint,reward,traffic_left,traffic_oncoming,traffic_right,trial_num
right,30,green,right,2.0,None,None,None,1
right,29,green,right,2.0,None,None,None,1
forward,28,green,forward,2.0,None,None,None,1
forward,27,green,forward,2.0,None,None,None,1
forward,26,green,forward,2.0,None,None,None,1
forward,25,green,forward,2.0,None,None,None,1
right,24,green,right,2.0,None,None,None,1
forward,23,green,forward,12.0,None,None,None,1
right,35,red,right,2.0,None,None,None,2
right,34,green,right,2.0,None,None,None,2
forward,33,red,forward,-1.0,None,None,None,2
None,32,red,forward,0.0,None,None,None,2
forward,31,green,forward,2.0,left,None,None,2
None,30,red,forward,0.0,None,None,None,2
None,29,red,forward,0.0,None,None,None,2
None,28,red,forward,0.0,None,None,None,2
forward,27,green,forward,2.0,None,None,None,2
forward,26,green,forward,2.0,None,None,None,2
right,25,green,right,2.0,None,None,None,2
forward,24,green,forward,2.0,None,None,None,2
forward,23,green,forward,2.0,None,None,None,2
forward,22,green,forward,12.0,None,None,None,2
right,35,red,right,2.0,None,None,None,3
None,34,red,forward,0.0,None,None,None,3
None,33,red,forward,0.0,None,None,None,3
forward,32,green,forward,2.0,None,None,None,3
forward,31,green,forward,2.0,None,None,None,3
right,30,red,right,2.0,None,None,None,3
forward,29,green,forward,2.0,None,None,None,3
None,28,red,forward,0.0,None,None,None,3
None,27,red,forward,0.0,None,None,None,3
None,26,red,forward,0.0,None,None,None,3
forward,25,green,forward,2.0,None,None,None,3
forward,24,green,forward,12.0,None,None,None,3
None,20,red,forward,0.0,None,None,None,4
None,19,red,forward,0.0,None,None,None,4
None,18,red,forward,0.0,None,None,None,4
None,17,red,forward,0.0,None,None,None,4
forward,16,green,forward,2.0,None,None,None,4
None,15,red,forward,0.0,None,None,None,4
None,14,red,forward,0.0,None,None,None,4
None,13,red,forward,0.0,None,None,None,4
forward,12,green,forward,2.0,None,None,None,4
forward,11,green,forward,2.0,None,None,None,4
forward,10,green,forward,12.0,None,None,None,4
left,35,red,left,-1.0,None,None,None,5
None,34,red,left,0.0,None,None,None,5
None,33,red,left,0.0,None,None,None,5
None,32,red,left,0.0,None,None,None,5
left,31,green,left,2.0,None,None,None,5
None,30,red,forward,0.0,None,None,None,5
None,29,red,forward,0.0,None,None,None,5
None,28,red,forward,0.0,None,None,None,5
None,27,red,forward,0.0,None,None,None,5
None,26,red,forward,0.0,None,None,None,5
forward,25,green,forward,2.0,None,None,None,5
forward,24,green,forward,2.0,None,None,None,5
None,23,red,forward,0.0,None,None,None,5
None,22,red,forward,0.0,None,None,None,5
None,21,red,forward,0.0,None,None,None,5
forward,20,green,forward,2.0,None,None,None,5
forward,19,green,forward,2.0,None,None,None,5
None,18,red,left,0.0,None,None,None,5
None,17,red,left,0.0,None,None,None,5
None,16,red,left,0.0,None,None,None,5
left,15,green,left,2.0,None,None,None,5
forward,14,green,forward,12.0,None,None,None,5
None,20,red,left,0.0,None,None,None,6
None,19,red,left,0.0,None,None,None,6
None,18,red,left,0.0,None,None,None,6
left,17,green,left,2.0,None,None,None,6
right,16,red,right,2.0,None,None,None,6
None,15,red,forward,0.0,None,None,None,6
None,14,red,forward,0.0,None,None,None,6
None,13,red,forward,0.0,None,None,None,6
None,12,red,forward,0.0,None,None,None,6
None,11,red,forward,0.0,None,None,None,6
forward,10,green,forward,2.0,None,None,None,6
None,9,red,forward,0.0,None,None,None,6
None,8,red,forward,0.0,None,None,None,6
None,7,red,forward,0.0,None,None,None,6
None,6,red,forward,0.0,None,None,None,6
forward,5,green,forward,12.0,None,None,None,6
None,30,red,left,0.0,None,None,None,7
None,29,red,left,0.0,None,None,None,7
None,28,red,left,0.0,None,None,None,7
None,27,red,left,0.0,None,None,None,7
None,26,red,left,0.0,None,None,None,7
left,25,green,left,2.0,None,None,None,7
None,24,red,forward,0.0,None,None,None,7
None,23,red,forward,0.0,None,None,None,7
forward,22,green,forward,2.0,None,None,None,7
None,21,red,forward,0.0,None,None,None,7
None,20,red,forward,0.0,None,None,None,7
None,19,red,forward,0.0,None,None,None,7
forward,18,green,forward,2.0,None,None,None,7
None,17,red,forward,0.0,None,None,None,7
None,16,red,forward,0.0,None,None,None,7
forward,15,green,forward,2.0,None,None,None,7
left,14,green,left,2.0,None,None,None,7
forward,13,green,forward,12.0,None,None,None,7
None,35,red,forward,0.0,None,None,None,8
None,34,red,forward,0.0,None,None,None,8
None,33,red,forward,0.0,None,None,None,8
None,32,red,forward,0.0,None,None,None,8
None,31,red,forward,0.0,None,None,None,8
forward,30,green,forward,2.0,None,None,None,8
forward,29,green,forward,2.0,None,None,None,8
forward,28,green,forward,2.0,None,None,None,8
forward,27,green,forward,2.0,None,None,None,8
None,26,red,left,0.0,None,None,None,8
None,25,red,left,0.0,None,None,None,8
None,24,red,left,0.0,None,None,None,8
left,23,green,left,2.0,None,None,None,8
None,22,red,forward,0.0,None,None,None,8
None,21,red,forward,0.0,None,None,None,8
forward,20,green,forward,2.0,None,None,None,8
forward,19,green,forward,12.0,None,None,None,8
None,50,red,forward,0.0,None,None,None,9
None,49,red,forward,0.0,None,None,None,9
None,48,red,forward,0.0,None,None,None,9
forward,47,green,forward,2.0,None,None,None,9
None,46,red,forward,0.0,None,None,None,9
forward,45,green,forward,2.0,None,None,None,9
None,44,red,forward,0.0,None,None,None,9
None,43,red,forward,0.0,None,None,None,9
None,42,red,forward,0.0,None,None,None,9
forward,41,green,forward,2.0,None,None,None,9
forward,40,green,forward,2.0,None,None,None,9
forward,39,green,forward,2.0,None,None,forward,9
forward,38,green,forward,2.0,None,None,None,9
None,37,red,forward,0.0,None,None,None,9
None,36,red,forward,0.0,None,None,None,9
forward,35,green,forward,2.0,None,None,None,9
right,34,green,right,2.0,None,None,None,9
forward,33,green,forward,2.0,None,None,None,9
forward,32,green,forward,12.0,None,None,None,9
right,45,red,right,2.0,None,None,None,10
right,44,green,right,2.0,None,None,None,10
None,43,red,forward,0.0,None,None,None,10
forward,42,green,forward,2.0,None,None,None,10
forward,41,green,forward,2.0,None,None,None,10
None,40,red,forward,0.0,None,None,None,10
None,39,red,forward,0.0,None,None,None,10
forward,38,red,forward,-1.0,None,left,None,10
None,37,red,forward,0.0,None,left,None,10
None,36,red,forward,0.0,None,left,None,10
forward,35,green,forward,2.0,None,left,None,10
None,34,red,forward,0.0,None,None,right,10
forward,33,green,forward,2.0,None,None,right,10
None,32,red,forward,0.0,None,None,None,10
None,31,red,forward,0.0,None,None,None,10
None,30,red,forward,0.0,None,None,None,10
forward,29,green,forward,2.0,None,None,None,10
left,28,green,left,2.0,None,None,None,10
forward,27,green,forward,12.0,None,None,None,10
left,60,green,left,2.0,None,None,None,11
forward,59,green,forward,2.0,None,None,None,11
forward,58,green,forward,2.0,None,None,None,11
None,57,red,forward,0.0,None,None,None,11
None,56,red,forward,0.0,None,None,None,11
forward,55,green,forward,2.0,None,None,None,11
forward,54,green,forward,2.0,None,None,None,11
None,53,red,forward,0.0,None,None,None,11
None,52,red,forward,0.0,None,None,None,11
None,51,red,forward,0.0,None,None,None,11
forward,50,green,forward,2.0,right,None,None,11
forward,49,green,forward,2.0,None,None,None,11
left,48,green,left,2.0,None,None,None,11
None,47,red,forward,0.0,None,None,None,11
None,46,red,forward,0.0,None,None,right,11
forward,45,green,forward,2.0,None,None,right,11
forward,44,green,forward,2.0,None,None,None,11
forward,43,green,forward,2.0,None,None,None,11
None,42,red,forward,0.0,None,None,None,11
None,41,red,forward,0.0,None,None,None,11
forward,40,green,forward,12.0,None,None,None,11
forward,20,green,forward,2.0,None,None,None,12
None,19,red,forward,0.0,None,None,None,12
None,18,red,forward,0.0,None,None,None,12
None,17,red,forward,0.0,None,None,None,12
None,16,red,forward,0.0,None,None,None,12
forward,15,green,forward,2.0,None,None,None,12
None,14,red,forward,0.0,None,None,None,12
None,13,red,forward,0.0,None,None,None,12
None,12,red,forward,0.0,None,None,None,12
forward,11,green,forward,2.0,None,None,None,12
forward,10,green,forward,12.0,None,None,None,12
None,25,red,left,0.0,None,None,None,13
None,24,red,left,0.0,None,None,None,13
None,23,red,left,0.0,None,None,None,13
None,22,red,left,0.0,None,None,None,13
None,21,red,left,0.0,None,None,None,13
left,20,green,left,2.0,None,None,None,13
forward,19,green,forward,2.0,None,None,None,13
forward,18,green,forward,2.0,None,None,None,13
left,17,green,left,2.0,None,None,None,13
forward,16,green,forward,12.0,None,None,None,13
left,20,green,left,2.0,None,None,None,14
right,19,green,right,2.0,None,None,None,14
forward,18,green,forward,2.0,None,None,None,14
None,17,red,forward,0.0,None,None,None,14
forward,16,green,forward,12.0,None,None,None,14
forward,35,green,forward,2.0,None,None,None,15
forward,34,green,forward,2.0,None,None,right,15
forward,33,green,forward,2.0,None,None,None,15
None,32,red,forward,0.0,None,None,None,15
None,31,red,forward,0.0,None,None,None,15
None,30,red,forward,0.0,None,None,None,15
forward,29,green,forward,2.0,None,None,None,15
