action,deadline,light,next_waypoint,reward,traffic_left,traffic_oncoming,traffic_right,trial_num
None,21,red,forward,0.0,None,None,None,16
None,20,red,forward,0.0,None,None,None,16
None,19,red,forward,0.0,None,None,None,16
None,18,red,forward,0.0,None,None,None,16
forward,17,green,forward,12.0,None,None,None,16
right,30,green,right,2.0,None,None,None,17
None,29,red,forward,0.0,None,None,None,17
None,28,red,forward,0.0,None,None,None,17
None,27,red,forward,0.0,None,None,None,17
None,26,red,forward,0.0,None,None,None,17
forward,25,green,forward,2.0,None,None,None,17
right,24,green,right,2.0,None,None,None,17
None,23,red,forward,0.0,None,None,None,17
None,22,red,forward,0.0,None,None,None,17
None,21,red,forward,0.0,None,None,None,17
forward,20,green,forward,2.0,None,None,None,17
None,19,red,forward,0.0,None,None,None,17
forward,18,green,forward,2.0,None,None,None,17
None,17,red,forward,0.0,None,None,None,17
None,16,red,forward,0.0,None,None,None,17
None,15,red,forward,0.0,None,None,None,17
forward,14,green,forward,12.0,None,None,None,17
right,25,red,right,2.0,None,None,None,18
right,24,red,right,2.0,None,None,None,18
forward,23,green,forward,2.0,None,None,None,18
forward,22,green,forward,2.0,None,None,None,18
None,21,red,forward,0.0,None,None,None,18
None,20,red,forward,0.0,None,None,None,18
None,19,red,forward,0.0,None,None,None,18
None,18,red,forward,0.0,None,None,None,18
forward,17,green,forward,2.0,None,None,None,18
right,16,green,right,2.0,None,None,None,18
None,15,red,forward,0.0,None,None,None,18
None,14,red,forward,0.0,None,None,None,18
forward,13,green,forward,12.0,None,None,None,18
right,45,red,right,2.0,None,None,None,19
right,44,red,right,2.0,None,None,None,19
None,43,red,forward,0.0,None,None,None,19
forward,42,green,forward,2.0,None,None,None,19
None,41,red,forward,0.0,None,None,None,19
forward,40,green,forward,2.0,None,None,None,19
forward,39,green,forward,2.0,None,None,None,19
forward,38,green,forward,2.0,None,None,None,19
None,37,red,forward,0.0,None,None,None,19
None,36,red,forward,0.0,None,None,None,19
None,35,red,forward,0.0,None,None,None,19
None,34,red,forward,0.0,None,None,None,19
forward,33,green,forward,2.0,None,None,None,19
forward,32,green,forward,2.0,None,None,None,19
left,31,green,left,12.0,None,None,None,19
right,20,red,right,2.0,None,None,None,20
right,19,green,right,2.0,None,None,None,20
forward,18,green,forward,2.0,None,None,None,20
right,17,green,right,2.0,None,None,None,20
forward,16,green,forward,2.0,None,None,None,20
None,15,red,forward,0.0,None,None,None,20
None,14,red,forward,0.0,None,None,None,20
None,13,red,forward,0.0,None,None,None,20
forward,12,green,forward,12.0,None,None,None,20
right,45,red,right,2.0,None,None,None,21
None,44,red,forward,0.0,None,None,None,21
None,43,red,forward,0.0,None,None,None,21
forward,42,green,forward,2.0,None,None,None,21
forward,41,green,forward,2.0,None,None,None,21
None,40,red,forward,0.0,None,None,None,21
None,39,red,forward,0.0,None,None,None,21
None,38,red,forward,0.0,None,None,None,21
forward,37,green,forward,2.0,None,None,None,21
forward,36,green,forward,2.0,None,None,None,21
right,35,green,right,2.0,None,None,None,21
None,34,red,forward,0.0,None,None,None,21
forward,33,green,forward,2.0,None,None,None,21
None,32,red,forward,0.0,None,None,None,21
None,31,red,forward,0.0,None,None,None,21
forward,30,green,forward,2.0,None,None,None,21
forward,29,green,forward,12.0,None,None,None,21
right,20,red,right,2.0,None,None,None,22
right,19,red,right,2.0,None,None,None,22
forward,18,green,forward,2.0,None,None,None,22
left,17,green,left,12.0,None,None,None,22
right,40,red,right,2.0,None,None,None,23
forward,39,green,forward,2.0,None,None,None,23
forward,38,green,forward,2.0,None,None,None,23
forward,37,green,forward,2.0,None,None,None,23
None,36,red,forward,0.0,None,None,None,23
None,35,red,forward,0.0,None,None,None,23
None,34,red,forward,0.0,None,None,None,23
None,33,red,forward,0.0,None,None,None,23
forward,32,green,forward,2.0,None,None,None,23
forward,31,green,forward,2.0,None,None,None,23
right,30,green,right,2.0,None,None,None,23
forward,29,green,forward,12.0,None,None,None,23
right,30,green,right,2.0,None,None,None,24
forward,29,green,forward,2.0,None,None,None,24
None,28,red,forward,0.0,None,None,None,24
None,27,red,forward,0.0,None,None,None,24
forward,26,green,forward,2.0,None,None,None,24
forward,25,green,forward,2.0,None,None,None,24
forward,24,green,forward,2.0,None,None,None,24
right,23,red,right,12.0,None,None,None,24
right,20,green,right,2.0,None,None,None,25
None,19,red,forward,0.0,None,None,None,25
None,18,red,forward,0.0,None,None,None,25
None,17,red,forward,0.0,None,None,None,25
forward,16,green,forward,2.0,None,None,None,25
forward,15,green,forward,2.0,None,right,None,25
right,14,green,right,12.0,None,None,None,25
right,20,red,right,2.0,None,None,None,26
right,19,green,right,2.0,None,None,None,26
right,18,red,right,2.0,None,None,None,26
None,17,red,left,0.0,None,None,None,26
None,16,red,left,0.0,None,None,None,26
None,15,red,left,0.0,None,None,None,26
left,14,green,left,2.0,None,None,None,26
forward,13,green,forward,2.0,None,None,None,26
None,12,red,forward,0.0,None,None,None,26
forward,11,green,forward,12.0,None,None,None,26
None,25,red,forward,0.0,None,None,None,27
None,24,red,forward,0.0,None,None,None,27
None,23,red,forward,0.0,None,None,None,27
None,22,red,forward,0.0,None,None,None,27
forward,21,green,forward,2.0,None,None,None,27
forward,20,green,forward,2.0,None,None,None,27
None,19,red,forward,0.0,None,None,None,27
None,18,red,forward,0.0,None,None,None,27
None,17,red,forward,0.0,None,None,None,27
forward,16,green,forward,2.0,None,None,None,27
left,15,green,left,2.0,None,None,None,27
None,14,red,forward,0.0,None,None,None,27
forward,13,green,forward,12.0,None,None,None,27
left,35,green,left,2.0,None,None,None,28
None,34,red,forward,0.0,None,None,None,28
None,33,red,forward,0.0,None,None,None,28
None,32,red,forward,0.0,None,None,None,28
None,31,red,forward,0.0,None,None,None,28
forward,30,green,forward,2.0,None,None,None,28
forward,29,green,forward,2.0,None,None,None,28
None,28,red,forward,0.0,None,None,None,28
None,27,red,forward,0.0,None,None,None,28
forward,26,green,forward,2.0,None,None,None,28
forward,25,green,forward,2.0,None,None,None,28
forward,24,green,forward,2.0,None,None,None,28
right,23,red,right,12.0,None,None,None,28
None,30,red,left,0.0,None,None,None,29
None,29,red,left,0.0,None,None,None,29
None,28,red,left,0.0,None,None,None,29
left,27,green,left,2.0,None,None,None,29
None,26,red,forward,0.0,None,None,None,29
None,25,red,forward,0.0,None,None,None,29
forward,24,green,forward,2.0,None,None,None,29
None,23,red,forward,0.0,None,None,None,29
None,22,red,forward,0.0,None,None,None,29
None,21,red,forward,0.0,None,None,None,29
forward,20,green,forward,2.0,None,None,None,29
forward,19,green,forward,2.0,None,None,None,29
None,18,red,forward,0.0,None,None,None,29
None,17,red,forward,0.0,None,None,None,29
None,16,red,forward,0.0,None,None,None,29
None,15,red,forward,0.0,None,None,None,29
forward,14,green,forward,2.0,None,None,None,29
None,13,red,forward,0.0,None,None,None,29
forward,12,green,forward,12.0,None,None,None,29
right,35,red,right,2.0,None,None,None,30
right,34,red,right,2.0,None,None,None,30
forward,33,green,forward,12.0,None,None,None,30
right,20,green,right,2.0,None,None,None,31
right,19,green,right,2.0,None,None,None,31
forward,18,green,forward,2.0,None,None,None,31
forward,17,green,forward,12.0,None,None,None,31
None,45,red,left,0.0,None,None,None,32
None,44,red,left,0.0,None,None,None,32
None,43,red,left,0.0,None,None,None,32
None,42,red,left,0.0,None,None,None,32
None,41,red,left,0.0,None,None,None,32
left,40,green,left,2.0,None,None,None,32
None,39,red,forward,0.0,None,None,None,32
None,38,red,forward,0.0,None,None,None,32
None,37,red,forward,0.0,None,None,None,32
forward,36,green,forward,2.0,None,None,None,32
forward,35,green,forward,2.0,None,None,None,32
None,34,red,forward,0.0,None,None,None,32
forward,33,green,forward,2.0,None,None,None,32
right,32,red,right,2.0,None,None,None,32
forward,31,green,forward,2.0,None,None,None,32
forward,30,green,forward,2.0,None,None,None,32
forward,29,green,forward,2.0,None,None,None,32
None,28,red,forward,0.0,None,None,None,32
None,27,red,forward,0.0,None,None,None,32
None,26,red,forward,0.0,None,None,None,32
forward,25,green,forward,12.0,None,None,None,32
None,30,red,forward,0.0,None,None,None,33
None,29,red,forward,0.0,None,None,None,33
None,28,red,forward,0.0,None,None,None,33
None,27,red,forward,0.0,None,None,None,33
None,26,red,forward,0.0,None,None,None,33
forward,25,green,forward,2.0,None,None,None,33
forward,24,green,forward,2.0,None,None,None,33
left,23,green,left,2.0,None,None,None,33
forward,22,green,forward,2.0,None,None,None,33
None,21,red,forward,0.0,None,None,None,33
None,20,red,forward,0.0,None,None,None,33
None,19,red,forward,0.0,None,None,None,33
forward,18,green,forward,2.0,None,None,None,33
forward,17,green,forward,12.0,None,None,None,33
right,25,green,right,2.0,None,None,None,34
right,24,red,right,2.0,None,None,None,34
None,23,red,forward,0.0,None,None,None,34
None,22,red,forward,0.0,None,None,None,34
forward,21,green,forward,2.0,None,None,None,34
forward,20,green,forward,2.0,None,None,None,34
forward,19,green,forward,12.0,None,None,None,34
right,25,red,right,2.0,None,None,None,35
right,24,red,right,2.0,None,None,None,35
left,23,green,left,2.0,None,None,None,35
forward,22,green,forward,2.0,None,None,None,35
None,21,red,forward,0.0,None,None,None,35
None,20,red,forward,0.0,None,None,None,35
None,19,red,forward,0.0,None,None,None,35
None,18,red,forward,0.0,None,None,None,35
forward,17,green,forward,12.0,None,None,None,35
forward,20,green,forward,2.0,None,None,None,36
forward,19,green,forward,2.0,None,None,None,36
None,18,red,forward,0.0,None,None,None,36
None,17,red,forward,0.0,None,None,None,36
forward,16,green,forward,2.0,None,None,None,36
left,15,green,left,12.0,None,None,None,36
None,35,red,forward,0.0,None,None,None,37
None,34,red,forward,0.0,None,None,None,37
None,33,red,forward,0.0,None,None,None,37
None,32,red,forward,0.0,None,None,None,37
None,31,red,forward,0.0,None,None,None,37
forward,30,green,forward,2.0,None,None,None,37
forward,29,green,forward,2.0,None,None,None,37
forward,28,green,forward,2.0,None,None,None,37
right,27,green,right,2.0,None,None,None,37
None,26,red,forward,0.0,None,None,None,37
forward,25,green,forward,2.0,None,None,None,37
None,24,red,forward,0.0,None,None,None,37
forward,23,green,forward,2.0,None,None,None,37
None,22,red,forward,0.0,None,None,None,37
None,21,red,forward,0.0,None,None,None,37
None,20,red,forward,0.0,None,None,None,37
forward,19,green,forward,12.0,None,None,None,37
None,55,red,forward,0.0,None,None,None,38
None,54,red,forward,0.0,None,None,None,38
None,53,red,forward,0.0,None,None,None,38
None,52,red,forward,0.0,None,None,None,38
None,51,red,forward,0.0,None,None,None,38
forward,50,green,forward,2.0,None,None,None,38
None,49,red,forward,0.0,None,None,None,38
None,48,red,forward,0.0,None,None,None,38
None,47,red,forward,0.0,None,None,None,38
forward,46,green,forward,2.0,None,None,None,38
None,45,red,forward,0.0,None,None,None,38
None,44,red,forward,0.0,None,None,None,38
forward,43,green,forward,2.0,None,None,None,38
None,42,red,forward,0.0,None,None,None,38
None,41,red,forward,0.0,None,None,None,38
None,40,red,forward,0.0,None,None,None,38
forward,39,green,forward,2.0,None,None,None,38
forward,38,green,forward,2.0,None,None,None,38
forward,37,green,forward,2.0,None,None,None,38
forward,36,green,forward,2.0,None,None,None,38
right,35,red,right,2.0,None,None,None,38
None,34,red,forward,0.0,None,None,None,38
None,33,red,forward,0.0,left,None,None,38
None,32,red,forward,0.0,None,None,None,38
None,31,red,forward,0.0,None,None,None,38
forward,30,green,forward,2.0,None,None,None,38
forward,29,green,forward,2.0,None,None,None,38
None,28,red,forward,0.0,None,None,None,38
None,27,red,forward,0.0,None,None,None,38
None,26,red,forward,0.0,None,None,None,38
forward,25,green,forward,12.0,None,None,None,38
left,20,green,left,2.0,None,None,None,39
right,19,green,right,2.0,None,None,None,39
forward,18,green,forward,2.0,None,None,None,39
forward,17,green,forward,12.0,None,None,None,39
right,25,red,right,2.0,None,None,None,40
left,24,green,left,2.0,None,None,left,40
forward,23,green,forward,2.0,None,None,None,40
None,22,red,forward,0.0,None,None,None,40
None,21,red,forward,0.0,None,None,None,40
forward,20,green,forward,2.0,None,None,None,40
forward,19,green,forward,12.0,None,None,None,40
left,40,green,left,2.0,None,None,None,41
None,39,red,forward,0.0,None,None,None,41
None,38,red,forward,0.0,None,None,None,41
None,37,red,forward,0.0,None,None,None,41
None,36,red,forward,0.0,None,None,None,41
forward,35,green,forward,2.0,None,None,None,41
None,34,red,forward,0.0,None,None,None,41
None,33,red,forward,0.0,None,None,None,41
None,32,red,forward,0.0,None,None,None,41
None,31,red,forward,0.0,None,None,None,41
forward,30,green,forward,2.0,None,None,None,41
None,29,red,forward,0.0,None,None,None,41
None,28,red,forward,0.0,None,None,None,41
None,27,red,forward,0.0,None,None,None,41
None,26,red,forward,0.0,None,None,None,41
forward,25,green,forward,2.0,None,None,None,41
None,24,red,forward,0.0,None,None,None,41
None,23,red,forward,0.0,None,None,None,41
None,22,red,forward,0.0,None,None,None,41
None,21,red,forward,0.0,None,None,None,41
forward,20,green,forward,2.0,None,None,None,41
None,19,red,forward,0.0,None,None,None,41
None,18,red,forward,0.0,None,None,None,41
None,17,red,forward,0.0,None,None,None,41
None,16,red,forward,0.0,None,None,None,41
forward,15,green,forward,2.0,None,None,None,41
right,14,green,right,2.0,None,None,None,41
None,13,red,forward,0.0,None,None,None,41
None,12,red,forward,0.0,None,None,None,41
None,11,red,forward,0.0,None,None,None,41
forward,10,green,forward,12.0,None,None,None,41
forward,25,red,forward,-1.0,None,forward,None,42
None,24,red,forward,0.0,None,forward,None,42
None,23,red,forward,0.0,None,forward,None,42
None,22,red,forward,0.0,None,forward,None,42
None,21,red,forward,0.0,None,forward,None,42
forward,20,green,forward,2.0,None,None,None,42
left,19,green,left,2.0,None,None,None,42
forward,18,green,forward,2.0,None,None,None,42
None,17,red,forward,0.0,None,None,None,42
forward,16,red,forward,-1.0,forward,None,None,42
forward,15,green,forward,2.0,forward,None,None,42
None,14,red,forward,0.0,None,None,None,42
forward,13,green,forward,12.0,None,None,None,42
right,40,green,right,2.0,left,None,None,43
None,39,red,forward,0.0,None,None,None,43
None,38,red,forward,0.0,None,None,None,43
None,37,red,forward,0.0,None,None,None,43
None,36,red,forward,0.0,None,None,None,43
forward,35,green,forward,2.0,None,None,None,43
None,34,red,forward,0.0,None,None,None,43
None,33,red,forward,0.0,None,None,None,43
None,32,red,forward,0.0,None,None,None,43
None,31,red,forward,0.0,None,None,None,43
forward,30,green,forward,2.0,None,None,None,43
right,29,red,right,2.0,None,None,None,43
forward,28,green,forward,2.0,None,None,None,43
forward,27,green,forward,2.0,right,None,None,43
forward,26,green,forward,2.0,None,None,None,43
forward,25,green,forward,12.0,None,None,None,43
right,35,red,right,2.0,None,None,None,44
right,34,red,right,2.0,None,None,None,44
forward,33,green,forward,2.0,None,None,None,44
None,32,red,forward,0.0,None,None,None,44
None,31,red,forward,0.0,None,None,None,44
forward,30,green,forward,2.0,None,None,None,44
forward,29,green,forward,2.0,None,None,None,44
forward,28,green,forward,2.0,None,None,None,44
None,27,red,forward,0.0,None,None,None,44
None,26,red,forward,0.0,None,None,None,44
None,25,red,forward,0.0,None,None,None,44
None,24,red,forward,0.0,None,None,None,44
forward,23,green,forward,2.0,None,None,None,44
right,22,green,right,2.0,None,None,None,44
None,21,red,forward,0.0,None,None,None,44
forward,20,green,forward,12.0,None,None,None,44
forward,25,green,forward,2.0,None,None,None,45
forward,24,green,forward,2.0,None,None,None,45
forward,23,green,forward,2.0,None,None,None,45
forward,22,green,forward,2.0,None,None,None,45
left,21,green,left,12.0,None,None,None,45
None,25,red,left,0.0,None,None,None,46
None,24,red,left,0.0,None,None,None,46
None,23,red,left,0.0,None,None,None,46
None,22,red,left,0.0,None,None,None,46
left,21,green,left,2.0,None,None,None,46
None,20,red,forward,0.0,None,None,None,46
forward,19,green,forward,2.0,None,None,None,46
None,18,red,forward,0.0,None,None,None,46
None,17,red,forward,0.0,None,None,None,46
None,16,red,forward,0.0,None,None,None,46
forward,15,green,forward,2.0,None,None,None,46
None,14,red,left,0.0,None,None,None,46
left,13,green,left,2.0,None,None,None,46
None,12,red,forward,0.0,None,None,None,46
None,11,red,forward,0.0,None,None,None,46
None,10,red,forward,0.0,None,None,None,46
forward,9,green,forward,12.0,None,None,None,46
right,25,red,right,2.0,None,None,None,47
right,24,green,right,2.0,None,None,None,47
None,23,red,forward,0.0,None,None,None,47
None,22,red,forward,0.0,None,None,None,47
forward,21,green,forward,2.0,left,None,None,47
forward,20,green,forward,2.0,None,None,None,47
right,19,green,right,2.0,None,None,None,47
forward,18,green,forward,2.0,None,None,None,47
None,17,red,forward,0.0,None,None,None,47
None,16,red,forward,0.0,None,None,None,47
None,15,red,forward,0.0,None,None,None,47
None,14,red,forward,0.0,None,None,None,47
forward,13,green,forward,12.0,None,None,None,47
forward,20,green,forward,2.0,None,None,None,48
forward,19,green,forward,2.0,None,None,None,48
forward,18,green,forward,2.0,None,None,None,48
right,17,green,right,12.0,None,None,None,48
None,50,red,forward,0.0,None,None,None,49
None,49,red,forward,0.0,None,None,None,49
None,48,red,forward,0.0,None,None,None,49
None,47,red,forward,0.0,None,None,None,49
None,46,red,forward,0.0,None,None,None,49
forward,45,green,forward,2.0,None,None,None,49
forward,44,green,forward,2.0,None,None,None,49
None,43,red,forward,0.0,None,None,None,49
forward,42,green,forward,2.0,None,None,None,49
forward,41,green,forward,2.0,None,None,None,49
forward,40,green,forward,2.0,None,None,None,49
None,39,red,forward,0.0,None,None,None,49
forward,38,green,forward,2.0,None,None,None,49
None,37,red,forward,0.0,None,None,None,49
None,36,red,forward,0.0,None,None,None,49
forward,35,green,forward,2.0,None,None,None,49
left,34,green,left,2.0,None,None,None,49
forward,33,green,forward,2.0,None,None,None,49
None,32,red,forward,0.0,None,None,None,49
None,31,red,forward,0.0,None,None,None,49
forward,30,green,forward,12.0,None,None,None,49
None,25,red,left,0.0,None,None,None,50
None,24,red,left,0.0,None,None,None,50
None,23,red,left,0.0,None,None,None,50
None,22,red,left,0.0,None,None,None,50
None,21,red,left,0.0,None,None,None,50
left,20,green,left,2.0,None,None,None,50
right,19,green,right,2.0,None,None,None,50
None,18,red,forward,0.0,None,None,None,50
forward,17,green,forward,2.0,None,None,None,50
None,16,red,forward,0.0,None,None,None,50
None,15,red,forward,0.0,None,None,None,50
None,14,red,forward,0.0,None,None,None,50
forward,13,green,forward,2.0,None,None,None,50
None,12,red,forward,0.0,None,None,None,50
None,11,red,forward,0.0,left,None,None,50
None,10,red,forward,0.0,None,None,None,50
forward,9,green,forward,12.0,None,None,None,50
right,35,green,right,2.0,None,None,None,51
forward,34,green,forward,2.0,None,left,None,51
None,33,red,forward,0.0,None,None,None,51
forward,32,green,forward,2.0,None,None,None,51
None,31,red,left,0.0,None,None,None,51
None,30,red,left,0.0,None,None,None,51
left,29,green,left,2.0,None,None,None,51
forward,28,green,forward,2.0,None,None,None,51
None,27,red,forward,0.0,None,None,None,51
None,26,red,forward,0.0,None,None,None,51
forward,25,green,forward,2.0,None,None,None,51
None,24,red,forward,0.0,None,None,None,51
None,23,red,forward,0.0,None,None,None,51
None,22,red,forward,0.0,None,None,None,51
None,21,red,forward,0.0,None,None,None,51
forward,20,green,forward,12.0,None,None,None,51
None,30,red,forward,0.0,None,None,None,52
None,29,red,forward,0.0,None,None,None,52
None,28,red,forward,0.0,None,None,None,52
forward,27,green,forward,2.0,None,None,None,52
forward,26,green,forward,2.0,None,None,None,52
None,25,red,forward,0.0,None,None,None,52
