action,deadline,light,next_waypoint,reward,step_num,traffic_left,traffic_oncoming,traffic_right,trial_num
right,38,red,right,2.0,2,None,None,None,8
None,37,red,forward,0.0,3,None,None,None,8
forward,36,green,forward,2.0,4,None,None,None,8
forward,35,green,forward,2.0,5,None,None,None,8
forward,34,green,forward,2.0,6,None,None,None,8
right,33,red,forward,-0.5,7,None,left,None,8
None,32,green,left,0.0,8,None,None,None,8
None,31,green,left,0.0,9,None,None,None,8
None,30,red,left,0.0,10,None,None,None,8
None,29,red,left,0.0,11,None,None,None,8
None,28,red,left,0.0,12,None,None,None,8
None,27,red,left,0.0,13,None,None,None,8
None,26,red,left,0.0,14,None,None,None,8
None,25,green,left,0.0,15,None,None,None,8
None,24,green,left,0.0,16,None,None,None,8
None,23,green,left,0.0,17,None,None,None,8
None,22,green,left,0.0,18,None,None,None,8
None,21,green,left,0.0,19,None,None,None,8
None,20,red,left,0.0,20,None,None,None,8
None,19,red,left,0.0,21,None,None,None,8
None,18,red,left,0.0,22,None,None,None,8
None,17,red,left,0.0,23,None,None,None,8
None,16,red,left,0.0,24,None,None,None,8
None,15,green,left,0.0,25,None,None,None,8
None,14,green,left,0.0,26,None,None,None,8
None,13,green,left,0.0,27,None,None,None,8
None,12,green,left,0.0,28,None,None,None,8
None,11,green,left,0.0,29,None,None,None,8
None,10,red,left,0.0,30,None,None,None,8
None,9,red,left,0.0,31,None,None,None,8
None,8,red,left,0.0,32,None,None,None,8
None,7,red,left,0.0,33,None,None,None,8
None,6,red,left,0.0,34,None,None,None,8
None,5,green,left,0.0,35,None,None,None,8
None,4,green,left,0.0,36,None,None,None,8
None,3,green,left,0.0,37,None,None,None,8
None,2,green,left,0.0,38,None,None,None,8
None,1,green,left,0.0,39,None,None,None,8
None,0,red,left,0.0,40,None,None,None,8
left,25,green,right,-0.5,0,None,None,None,9
None,24,red,left,0.0,1,None,None,None,9
None,23,red,left,0.0,2,None,None,None,9
None,22,red,left,0.0,3,None,None,None,9
None,21,green,left,0.0,4,None,None,None,9
None,20,green,left,0.0,5,None,None,None,9
None,19,green,left,0.0,6,None,None,None,9
None,18,green,left,0.0,7,None,None,None,9
None,17,red,left,0.0,8,None,None,None,9
None,16,red,left,0.0,9,None,None,None,9
None,15,red,left,0.0,10,None,None,None,9
None,14,red,left,0.0,11,None,None,None,9
None,13,green,left,0.0,12,None,left,None,9
None,12,green,left,0.0,13,None,None,None,9
None,11,green,left,0.0,14,None,None,None,9
None,10,green,left,0.0,15,None,None,None,9
None,9,red,left,0.0,16,None,None,None,9
None,8,red,left,0.0,17,None,None,None,9
None,7,red,left,0.0,18,None,None,None,9
None,6,red,left,0.0,19,None,None,None,9
None,5,green,left,0.0,20,None,None,None,9
None,4,green,left,0.0,21,None,None,None,9
None,3,green,left,0.0,22,None,None,None,9
None,2,green,left,0.0,23,None,None,None,9
None,1,red,left,0.0,24,None,None,None,9
None,0,red,left,0.0,25,None,None,None,9
left,40,green,right,-0.5,0,None,None,None,10
None,39,green,left,0.0,1,None,None,None,10
None,38,green,left,0.0,2,None,None,None,10
None,37,red,left,0.0,3,None,None,None,10
None,36,red,left,0.0,4,None,None,None,10
None,35,red,left,0.0,5,None,None,None,10
None,34,green,left,0.0,6,None,None,None,10
None,33,green,left,0.0,7,None,None,None,10
None,32,green,left,0.0,8,None,None,None,10
None,31,red,left,0.0,9,None,None,None,10
None,30,red,left,0.0,10,None,None,None,10
None,29,red,left,0.0,11,None,None,None,10
None,28,green,left,0.0,12,None,None,None,10
None,27,green,left,0.0,13,None,None,None,10
None,26,green,left,0.0,14,None,None,forward,10
None,25,red,left,0.0,15,None,None,None,10
None,24,red,left,0.0,16,None,None,None,10
None,23,red,left,0.0,17,None,None,None,10
None,22,green,left,0.0,18,None,None,None,10
None,21,green,left,0.0,19,None,None,None,10
None,20,green,left,0.0,20,None,None,None,10
None,19,red,left,0.0,21,None,None,None,10
None,18,red,left,0.0,22,None,None,None,10
None,17,red,left,0.0,23,None,None,None,10
None,16,green,left,0.0,24,None,None,None,10
None,15,green,left,0.0,25,None,None,None,10
None,14,green,left,0.0,26,None,None,None,10
None,13,red,left,0.0,27,None,None,None,10
None,12,red,left,0.0,28,None,None,None,10
None,11,red,left,0.0,29,None,None,None,10
None,10,green,left,0.0,30,None,None,None,10
None,9,green,left,0.0,31,None,None,None,10
None,8,green,left,0.0,32,None,None,None,10
None,7,red,left,0.0,33,None,None,None,10
None,6,red,left,0.0,34,None,None,None,10
None,5,red,left,0.0,35,None,None,None,10
None,4,green,left,0.0,36,None,None,None,10
None,3,green,left,0.0,37,None,None,None,10
None,2,green,left,0.0,38,None,None,None,10
None,1,red,left,0.0,39,None,None,None,10
None,0,red,left,0.0,40,None,None,None,10
None,25,red,left,0.0,0,None,None,None,11
None,24,red,left,0.0,1,None,None,None,11
None,23,red,left,0.0,2,None,None,None,11
None,22,red,left,0.0,3,None,None,None,11
None,21,red,left,0.0,4,None,None,None,11
left,20,green,left,2.0,5,forward,None,None,11
None,19,red,forward,0.0,6,None,None,None,11
None,18,red,forward,0.0,7,None,None,None,11
None,17,red,forward,0.0,8,None,None,None,11
None,16,red,forward,0.0,9,None,None,None,11
None,15,green,forward,0.0,10,forward,None,None,11
right,14,green,forward,-0.5,11,forward,None,None,11
left,13,green,right,-0.5,12,None,None,None,11
None,12,green,left,0.0,13,None,None,None,11
None,11,green,left,0.0,14,None,None,None,11
None,10,red,left,0.0,15,None,None,None,11
None,9,red,left,0.0,16,None,None,None,11
None,8,red,left,0.0,17,None,None,None,11
None,7,green,left,0.0,18,None,None,None,11
None,6,green,left,0.0,19,None,None,None,11
None,5,green,left,0.0,20,None,None,None,11
None,4,red,left,0.0,21,None,None,None,11
None,3,red,left,0.0,22,None,None,None,11
None,2,red,left,0.0,23,None,None,None,11
None,1,green,left,0.0,24,None,None,None,11
None,0,green,left,0.0,25,None,None,None,11
forward,35,green,forward,2.0,0,forward,None,None,12
forward,34,green,forward,2.0,1,None,None,None,12
right,33,red,right,2.0,2,None,None,None,12
forward,32,green,forward,2.0,3,None,None,None,12
None,31,red,forward,0.0,4,None,None,None,12
None,30,red,forward,0.0,5,None,None,None,12
forward,29,green,forward,2.0,6,None,None,None,12
forward,28,green,forward,2.0,7,None,None,None,12
None,27,red,forward,0.0,8,None,None,None,12
None,26,red,forward,0.0,9,None,None,None,12
None,25,red,forward,0.0,10,None,None,None,12
None,24,red,forward,0.0,11,None,None,None,12
forward,23,green,forward,12.0,12,None,None,None,12
None,45,red,left,0.0,0,None,None,None,13
None,44,red,left,0.0,1,None,None,None,13
None,43,red,left,0.0,2,None,None,None,13
None,42,red,left,0.0,3,None,None,None,13
None,41,red,left,0.0,4,None,None,None,13
None,40,green,left,0.0,5,None,None,None,13
None,39,green,left,0.0,6,None,None,None,13
None,38,green,left,0.0,7,None,None,None,13
None,37,green,left,0.0,8,None,None,None,13
None,36,green,left,0.0,9,None,None,None,13
None,35,red,left,0.0,10,None,None,None,13
None,34,red,left,0.0,11,None,None,None,13
None,33,red,left,0.0,12,None,None,None,13
None,32,red,left,0.0,13,None,None,None,13
None,31,red,left,0.0,14,None,None,None,13
None,30,green,left,0.0,15,None,None,None,13
None,29,green,left,0.0,16,None,None,None,13
None,28,green,left,0.0,17,None,None,None,13
None,27,green,left,0.0,18,None,None,None,13
None,26,green,left,0.0,19,None,None,None,13
None,25,red,left,0.0,20,None,None,None,13
left,24,red,left,-1.0,21,None,right,None,13
forward,23,red,left,-1.0,22,None,None,None,13
forward,22,red,left,-1.0,23,None,None,None,13
None,21,red,left,0.0,24,None,None,None,13
None,20,green,left,0.0,25,None,None,None,13
None,19,green,left,0.0,26,None,None,None,13
None,18,green,left,0.0,27,None,None,None,13
None,17,green,left,0.0,28,None,None,None,13
None,16,green,left,0.0,29,None,None,None,13
None,15,red,left,0.0,30,None,None,None,13
None,14,red,left,0.0,31,None,None,None,13
None,13,red,left,0.0,32,None,None,None,13
None,12,red,left,0.0,33,None,None,None,13
None,11,red,left,0.0,34,None,None,None,13
None,10,green,left,0.0,35,None,None,None,13
None,9,green,left,0.0,36,None,None,None,13
None,8,green,left,0.0,37,None,None,None,13
None,7,green,left,0.0,38,None,None,None,13
None,6,green,left,0.0,39,None,None,None,13
None,5,red,left,0.0,40,None,None,None,13
None,4,red,left,0.0,41,None,None,None,13
None,3,red,left,0.0,42,None,None,None,13
None,2,red,left,0.0,43,None,None,None,13
None,1,red,left,0.0,44,None,None,None,13
forward,0,green,left,-0.5,45,None,None,None,13
None,20,green,left,0.0,0,None,None,None,14
None,19,green,left,0.0,1,None,None,None,14
None,18,green,left,0.0,2,None,None,None,14
None,17,green,left,0.0,3,None,None,None,14
None,16,green,left,0.0,4,None,None,None,14
None,15,red,left,0.0,5,None,None,None,14
None,14,red,left,0.0,6,None,None,None,14
None,13,red,left,0.0,7,None,None,None,14
None,12,red,left,0.0,8,None,None,None,14
None,11,red,left,0.0,9,None,None,None,14
None,10,green,left,0.0,10,None,None,None,14
None,9,green,left,0.0,11,None,None,None,14
None,8,green,left,0.0,12,None,None,None,14
None,7,green,left,0.0,13,None,None,None,14
None,6,green,left,0.0,14,None,None,None,14
None,5,red,left,0.0,15,None,None,None,14
None,4,red,left,0.0,16,None,None,None,14
None,3,red,left,0.0,17,None,None,None,14
None,2,red,left,0.0,18,None,None,None,14
None,1,red,left,0.0,19,None,None,None,14
None,0,green,left,0.0,20,None,None,None,14
None,20,red,forward,0.0,0,None,None,None,15
None,19,red,forward,0.0,1,None,None,None,15
None,18,red,forward,0.0,2,None,None,None,15
None,17,red,forward,0.0,3,None,None,None,15
forward,16,green,forward,2.0,4,None,None,None,15
None,15,red,forward,0.0,5,None,None,None,15
forward,14,green,forward,2.0,6,None,None,None,15
None,13,red,forward,0.0,7,None,None,None,15
None,12,red,forward,0.0,8,None,None,None,15
forward,11,green,forward,2.0,9,None,None,None,15
right,10,red,right,12.0,10,None,None,None,15
None,45,red,left,0.0,0,None,None,None,16
None,44,red,left,0.0,1,None,None,None,16
None,43,red,left,0.0,2,None,None,None,16
None,42,red,left,0.0,3,None,None,None,16
None,41,red,left,0.0,4,None,None,None,16
None,40,green,left,0.0,5,None,None,None,16
None,39,green,left,0.0,6,None,None,None,16
None,38,green,left,0.0,7,None,None,None,16
None,37,green,left,0.0,8,None,None,None,16
None,36,green,left,0.0,9,None,None,None,16
None,35,red,left,0.0,10,None,None,None,16
None,34,red,left,0.0,11,None,None,None,16
None,33,red,left,0.0,12,None,None,None,16
None,32,red,left,0.0,13,None,None,None,16
forward,31,red,left,-1.0,14,None,None,None,16
None,30,green,left,0.0,15,None,None,None,16
None,29,green,left,0.0,16,None,None,None,16
None,28,green,left,0.0,17,None,None,None,16
None,27,green,left,0.0,18,None,None,None,16
None,26,green,left,0.0,19,None,None,None,16
forward,25,red,left,-1.0,20,None,None,None,16
forward,24,red,left,-1.0,21,None,None,None,16
None,23,red,left,0.0,22,None,None,None,16
None,22,red,left,0.0,23,None,None,None,16
None,21,red,left,0.0,24,None,None,None,16
right,20,green,left,-0.5,25,None,None,None,16
forward,19,green,forward,2.0,26,None,None,None,16
left,18,green,right,-0.5,27,None,None,None,16
left,17,green,right,-0.5,28,None,None,None,16
left,16,green,right,-0.5,29,None,None,None,16
None,15,red,left,0.0,30,None,None,None,16
None,14,red,left,0.0,31,None,None,None,16
None,13,red,left,0.0,32,None,None,None,16
left,12,green,left,2.0,33,None,None,None,16
left,11,green,right,-0.5,34,None,None,None,16
left,10,green,right,-0.5,35,None,None,None,16
left,9,green,right,-0.5,36,None,None,None,16
None,8,red,left,0.0,37,None,None,None,16
None,7,red,left,0.0,38,None,None,None,16
right,6,green,left,-0.5,39,None,None,None,16
forward,5,green,forward,2.0,40,None,None,None,16
forward,4,green,forward,2.0,41,None,None,None,16
None,3,red,forward,0.0,42,None,None,None,16
None,2,red,forward,0.0,43,None,None,None,16
None,1,red,forward,0.0,44,None,None,None,16
forward,0,green,forward,2.0,45,None,None,None,16
left,25,green,right,-0.5,0,None,None,None,17
left,24,green,right,-0.5,1,None,None,None,17
right,23,green,left,-0.5,2,None,None,None,17
None,22,red,forward,0.0,3,None,None,None,17
None,21,red,forward,0.0,4,None,None,None,17
forward,20,green,forward,2.0,5,None,None,None,17
left,19,green,right,-0.5,6,None,None,None,17
right,18,red,right,2.0,7,None,None,left,17
left,17,green,right,-0.5,8,None,None,None,17
right,16,green,left,-0.5,9,None,None,None,17
right,15,red,right,2.0,10,None,None,None,17
left,14,green,right,-0.5,11,None,None,None,17
right,13,red,right,2.0,12,None,None,None,17
right,12,red,right,2.0,13,None,None,None,17
forward,11,green,forward,2.0,14,None,None,None,17
forward,10,red,forward,-1.0,15,None,forward,None,17
left,9,red,forward,-1.0,16,None,forward,None,17
None,8,red,forward,0.0,17,None,forward,None,17
None,7,red,forward,0.0,18,None,forward,None,17
right,6,red,forward,-0.5,19,None,forward,None,17
right,5,green,left,-0.5,20,None,None,None,17
right,4,red,right,2.0,21,None,None,None,17
right,3,red,right,2.0,22,None,None,None,17
forward,2,green,forward,2.0,23,None,None,None,17
right,1,green,left,-0.5,24,None,None,None,17
left,0,green,right,-0.5,25,None,None,None,17
left,35,green,right,-0.5,0,None,None,None,18
None,34,red,left,0.0,1,None,None,None,18
None,33,red,left,0.0,2,None,None,None,18
None,32,red,left,0.0,3,None,None,None,18
None,31,red,left,0.0,4,None,None,None,18
right,30,green,left,-0.5,5,None,None,None,18
None,29,red,forward,0.0,6,None,None,None,18
None,28,red,forward,0.0,7,None,None,None,18
None,27,red,forward,0.0,8,None,None,None,18
forward,26,green,forward,2.0,9,None,None,None,18
None,25,red,forward,0.0,10,None,None,None,18
None,24,red,forward,0.0,11,None,None,None,18
forward,23,green,forward,2.0,12,None,None,None,18
right,22,green,left,-0.5,13,None,None,None,18
right,21,red,right,2.0,14,None,None,None,18
right,20,red,right,2.0,15,None,None,None,18
left,19,green,right,-0.5,16,None,None,None,18
left,18,green,right,-0.5,17,None,None,None,18
None,17,red,left,0.0,18,None,None,None,18
None,16,red,left,0.0,19,None,None,None,18
right,15,green,left,-0.5,20,None,None,None,18
None,14,red,forward,0.0,21,None,None,None,18
None,13,red,forward,0.0,22,None,None,None,18
None,12,red,forward,0.0,23,None,None,None,18
forward,11,green,forward,2.0,24,None,None,None,18
None,10,red,forward,0.0,25,None,None,None,18
None,9,red,forward,0.0,26,None,None,None,18
None,8,red,forward,0.0,27,None,None,None,18
forward,7,green,forward,2.0,28,None,None,None,18
None,6,red,forward,0.0,29,None,None,None,18
None,5,red,forward,0.0,30,None,None,None,18
None,4,red,forward,0.0,31,None,None,None,18
forward,3,green,forward,2.0,32,None,None,None,18
None,2,red,forward,0.0,33,None,None,None,18
None,1,red,forward,0.0,34,None,None,None,18
None,0,red,forward,0.0,35,None,None,None,18
left,20,green,right,-0.5,0,None,None,None,19
forward,19,green,forward,12.0,1,None,None,None,19
right,20,red,right,2.0,0,None,None,None,20
left,19,green,right,-0.5,1,None,None,None,20
left,18,green,right,-0.5,2,None,None,None,20
None,17,red,left,0.0,3,None,None,None,20
None,16,red,left,0.0,4,None,None,None,20
None,15,red,left,0.0,5,None,None,None,20
right,14,green,left,-0.5,6,None,None,None,20
left,13,green,right,-0.5,7,None,None,None,20
right,12,green,left,-0.5,8,None,None,None,20
forward,11,green,forward,2.0,9,None,None,None,20
None,10,red,forward,0.0,10,None,None,None,20
None,9,red,forward,0.0,11,None,None,None,20
forward,8,green,forward,2.0,12,None,None,None,20
left,7,red,forward,-1.0,13,None,left,None,20
forward,6,red,forward,-1.0,14,None,left,None,20
right,5,red,forward,-0.5,15,None,left,None,20
right,4,green,left,-0.5,16,None,None,None,20
left,3,green,right,-0.5,17,None,None,None,20
None,2,red,left,0.0,18,None,None,None,20
None,1,red,left,0.0,19,None,None,None,20
right,0,green,left,-0.5,20,None,None,None,20
forward,35,green,forward,2.0,0,None,None,None,21
None,34,red,forward,0.0,1,None,None,None,21
None,33,red,forward,0.0,2,None,None,None,21
None,32,red,forward,0.0,3,None,None,None,21
forward,31,green,forward,2.0,4,None,None,None,21
forward,30,green,forward,2.0,5,None,None,None,21
forward,29,green,forward,2.0,6,None,None,None,21
None,28,red,forward,0.0,7,None,None,None,21
None,27,red,forward,0.0,8,None,None,None,21
forward,26,green,forward,2.0,9,None,None,None,21
forward,25,green,forward,2.0,10,None,None,None,21
right,24,green,left,-0.5,11,None,None,None,21
right,23,red,right,2.0,12,None,None,None,21
right,22,red,right,2.0,13,None,None,None,21
left,21,green,right,-0.5,14,None,None,None,21
left,20,green,right,-0.5,15,None,None,None,21
None,19,red,left,0.0,16,None,None,None,21
None,18,red,left,0.0,17,None,None,None,21
None,17,red,left,0.0,18,None,None,None,21
None,16,red,left,0.0,19,None,None,None,21
right,15,green,left,-0.5,20,None,None,None,21
left,14,green,right,-0.5,21,None,None,None,21
None,13,red,left,0.0,22,None,None,None,21
None,12,red,left,0.0,23,None,None,None,21
right,11,green,left,-0.5,24,None,None,None,21
left,10,green,right,-0.5,25,None,None,None,21
None,9,red,left,0.0,26,None,None,None,21
right,8,green,left,-0.5,27,None,None,None,21
right,7,red,right,2.0,28,None,None,None,21
right,6,red,right,2.0,29,None,None,None,21
None,5,red,forward,0.0,30,None,None,None,21
None,4,red,forward,0.0,31,None,None,None,21
None,3,red,forward,0.0,32,None,None,None,21
None,2,red,forward,0.0,33,None,None,None,21
None,1,red,forward,0.0,34,None,None,None,21
forward,0,green,forward,2.0,35,None,None,None,21
left,35,green,right,-0.5,0,None,None,None,22
right,34,green,left,-0.5,1,None,None,None,22
right,33,red,right,2.0,2,None,None,None,22
right,32,red,right,2.0,3,None,None,None,22
None,31,red,forward,0.0,4,None,None,None,22
None,30,red,forward,0.0,5,None,None,None,22
forward,29,green,forward,2.0,6,None,None,None,22
None,28,red,forward,0.0,7,None,None,None,22
forward,27,green,forward,2.0,8,None,None,None,22
right,26,green,left,9.5,9,None,None,None,22
right,25,green,left,-0.5,0,None,None,None,23
left,24,green,right,-0.5,1,None,None,None,23
right,23,green,left,-0.5,2,left,None,None,23
left,22,green,right,-0.5,3,None,None,None,23
None,21,red,left,0.0,4,None,None,None,23
None,20,red,left,0.0,5,None,None,None,23
right,19,green,left,-0.5,6,None,None,None,23
left,18,green,right,-0.5,7,None,None,None,23
None,17,red,left,0.0,8,None,None,None,23
None,16,red,left,0.0,9,None,None,None,23
right,15,green,left,-0.5,10,None,None,None,23
None,14,red,forward,0.0,11,None,None,None,23
forward,13,green,forward,2.0,12,None,None,None,23
left,12,green,right,9.5,13,None,None,None,23
right,20,green,left,-0.5,0,None,None,None,24
right,19,red,right,2.0,1,None,None,None,24
left,18,green,right,-0.5,2,None,None,None,24
right,17,green,left,-0.5,3,None,None,None,24
right,16,red,right,2.0,4,None,None,None,24
left,15,green,right,-0.5,5,None,None,None,24
left,14,green,right,-0.5,6,None,None,None,24
right,13,green,left,-0.5,7,None,None,None,24
forward,12,green,forward,2.0,8,None,None,None,24
forward,11,green,forward,2.0,9,None,None,None,24
